ws_gap,odds_min,odds_max,ev_min,f1_n,f1_wr,f1_roi,f2_n,f2_wr,f2_roi,avg_roi
100,1.75,2.8,0.05,84,0.5357142857142857,7.607142857142857,124,0.43548387096774194,-12.451612903225802,-2.422235023041473
100,1.75,2.8,0.03,84,0.5357142857142857,7.607142857142857,124,0.43548387096774194,-12.451612903225802,-2.422235023041473
60,1.65,4.0,0.0,287,0.49825783972125437,5.832752613240419,473,0.4249471458773784,-10.816067653276965,-2.4916575200182733
70,2.2,4.0,0.03,95,0.43157894736842106,7.821052631578949,134,0.35074626865671643,-12.813432835820896,-2.4961901021209734
70,2.2,4.0,0.0,95,0.43157894736842106,7.821052631578949,134,0.35074626865671643,-12.813432835820896,-2.4961901021209734
70,2.2,4.0,0.08,95,0.43157894736842106,7.821052631578949,134,0.35074626865671643,-12.813432835820896,-2.4961901021209734
70,2.2,4.0,0.05,95,0.43157894736842106,7.821052631578949,134,0.35074626865671643,-12.813432835820896,-2.4961901021209734
70,2.2,4.0,0.1,95,0.43157894736842106,7.821052631578949,134,0.35074626865671643,-12.813432835820896,-2.4961901021209734
60,1.65,3.5,0.0,283,0.5017667844522968,5.985865724381627,466,0.4270386266094421,-11.085836909871254,-2.5499855927448136
80,1.5,4.0,0.1,201,0.5223880597014925,4.621890547263684,322,0.4658385093167702,-9.745341614906835,-2.5617255338215754
70,1.5,4.0,0.05,270,0.5148148148148148,3.5518518518518554,445,0.47191011235955055,-8.685393258426972,-2.566770703287558
60,1.5,2.8,0.0,304,0.5230263157894737,2.6019736842105257,522,0.4885057471264368,-7.779693486590039,-2.588859901189757
100,1.65,2.8,0.08,104,0.5673076923076923,9.307692307692312,160,0.44375,-14.487499999999997,-2.5899038461538426
100,1.75,2.8,0.0,86,0.5348837209302325,7.139534883720931,124,0.43548387096774194,-12.451612903225802,-2.6560390097524356
50,1.5,3.5,0.0,374,0.5,1.5187165775401068,676,0.47041420118343197,-6.912721893491127,-2.69700265797551
100,1.5,2.8,0.03,136,0.5514705882352942,2.183823529411765,233,0.51931330472103,-7.609442060085839,-2.712809265337037
70,1.5,4.0,0.03,277,0.516245487364621,3.2996389891696767,465,0.4752688172043011,-8.731182795698928,-2.7157719032646255
60,1.5,4.0,0.03,322,0.5062111801242236,3.9347826086956528,561,0.45811051693404636,-9.376114081996441,-2.7206657366503944
120,1.65,2.8,0.1,46,0.6304347826086957,18.5,71,0.4084507042253521,-23.943661971830984,-2.721830985915492
120,1.65,3.0,0.1,46,0.6304347826086957,18.5,71,0.4084507042253521,-23.943661971830984,-2.721830985915492
120,1.65,3.5,0.1,46,0.6304347826086957,18.5,71,0.4084507042253521,-23.943661971830984,-2.721830985915492
120,1.65,4.0,0.1,46,0.6304347826086957,18.5,71,0.4084507042253521,-23.943661971830984,-2.721830985915492
120,1.5,2.5,0.08,67,0.6119402985074627,10.358208955223883,116,0.49137931034482757,-15.844827586206895,-2.743309315491506
60,1.5,3.5,0.03,318,0.5094339622641509,4.047169811320755,554,0.4602888086642599,-9.58483754512636,-2.7688338669028028
60,1.5,4.0,0.05,313,0.5015974440894568,3.7444089456869016,541,0.45471349353049906,-9.362292051756015,-2.8089415530345567
120,1.5,2.5,0.03,71,0.6056338028169014,8.71830985915493,123,0.5040650406504065,-14.341463414634138,-2.811576777739604
60,1.5,4.0,0.1,281,0.49110320284697506,4.18505338078292,497,0.4426559356136821,-9.853118712273648,-2.8340326657453643
60,1.5,3.5,0.05,309,0.5048543689320388,3.8576051779935283,534,0.45692883895131087,-9.578651685393265,-2.860523253699868
60,1.5,3.5,0.1,277,0.49458483754512633,4.3176895306859215,490,0.4448979591836735,-10.095918367346945,-2.8891144183305117
50,1.5,4.0,0.0,378,0.4973544973544973,1.4497354497354493,687,0.4657933042212518,-7.311499272197966,-2.9308819112312583
100,1.65,4.0,0.1,104,0.5576923076923077,9.615384615384617,159,0.4339622641509434,-15.477987421383647,-2.931301402999515
100,1.65,2.5,0.1,100,0.56,8.219999999999999,150,0.44666666666666666,-14.139999999999997,-2.959999999999999
120,1.5,2.5,0.0,76,0.6052631578947368,7.750000000000002,126,0.5079365079365079,-13.841269841269838,-3.0456349206349183
60,1.5,3.0,0.0,315,0.5142857142857142,1.8063492063492064,542,0.48154981549815495,-7.928044280442806,-3.0608475370468
70,1.5,4.0,0.0,289,0.5121107266435986,1.785467128027682,482,0.483402489626556,-7.954356846473032,-3.0844448592226748
120,1.5,4.0,0.08,67,0.6119402985074627,10.358208955223883,117,0.48717948717948717,-16.564102564102562,-3.1029468044393393
120,1.5,3.0,0.08,67,0.6119402985074627,10.358208955223883,117,0.48717948717948717,-16.564102564102562,-3.1029468044393393
120,1.5,3.5,0.08,67,0.6119402985074627,10.358208955223883,117,0.48717948717948717,-16.564102564102562,-3.1029468044393393
120,1.5,2.8,0.08,67,0.6119402985074627,10.358208955223883,117,0.48717948717948717,-16.564102564102562,-3.1029468044393393
100,1.5,2.8,0.05,133,0.5488721804511278,2.0827067669172936,228,0.5131578947368421,-8.298245614035089,-3.1077694235588975
100,1.5,2.8,0.08,126,0.5555555555555556,3.809523809523811,216,0.5,-10.08333333333333,-3.1369047619047596
120,1.75,2.8,0.0,39,0.6153846153846154,19.538461538461537,48,0.375,-25.812499999999993,-3.137019230769228
120,1.75,3.0,0.0,39,0.6153846153846154,19.538461538461537,48,0.375,-25.812499999999993,-3.137019230769228
120,1.75,3.5,0.0,39,0.6153846153846154,19.538461538461537,48,0.375,-25.812499999999993,-3.137019230769228
120,1.75,4.0,0.0,39,0.6153846153846154,19.538461538461537,48,0.375,-25.812499999999993,-3.137019230769228
120,1.5,2.8,0.03,71,0.6056338028169014,8.71830985915493,124,0.5,-15.032258064516126,-3.156974102680598
120,1.5,3.0,0.03,71,0.6056338028169014,8.71830985915493,124,0.5,-15.032258064516126,-3.156974102680598
120,1.5,3.5,0.03,71,0.6056338028169014,8.71830985915493,124,0.5,-15.032258064516126,-3.156974102680598
120,1.5,4.0,0.03,71,0.6056338028169014,8.71830985915493,124,0.5,-15.032258064516126,-3.156974102680598
70,1.5,4.0,0.1,242,0.5041322314049587,3.669421487603307,407,0.45454545454545453,-10.159705159705164,-3.2451418360509283
120,1.5,3.5,0.0,76,0.6052631578947368,7.750000000000002,127,0.5039370078740157,-14.519685039370081,-3.38484251968504
120,1.5,4.0,0.0,76,0.6052631578947368,7.750000000000002,127,0.5039370078740157,-14.519685039370081,-3.38484251968504
120,1.5,2.8,0.0,76,0.6052631578947368,7.750000000000002,127,0.5039370078740157,-14.519685039370081,-3.38484251968504
120,1.5,3.0,0.0,76,0.6052631578947368,7.750000000000002,127,0.5039370078740157,-14.519685039370081,-3.38484251968504
60,1.5,4.0,0.0,337,0.5014836795252225,2.2077151335311576,582,0.4639175257731959,-9.067010309278357,-3.4296475878735997
120,1.5,2.5,0.05,70,0.6,7.842857142857142,120,0.5,-14.758333333333326,-3.457738095238092
60,1.5,3.5,0.0,333,0.5045045045045045,2.294294294294294,575,0.46608695652173915,-9.264347826086961,-3.4850267658963334
120,1.5,4.0,0.05,70,0.6,7.842857142857142,121,0.49586776859504134,-15.462809917355369,-3.8099763872491135
120,1.5,2.8,0.05,70,0.6,7.842857142857142,121,0.49586776859504134,-15.462809917355369,-3.8099763872491135
120,1.5,3.5,0.05,70,0.6,7.842857142857142,121,0.49586776859504134,-15.462809917355369,-3.8099763872491135
120,1.5,3.0,0.05,70,0.6,7.842857142857142,121,0.49586776859504134,-15.462809917355369,-3.8099763872491135
100,1.5,3.5,0.1,123,0.5447154471544715,4.121951219512197,207,0.4830917874396135,-11.80676328502415,-3.8424060327559766
100,1.5,3.0,0.1,123,0.5447154471544715,4.121951219512197,207,0.4830917874396135,-11.80676328502415,-3.8424060327559766
100,1.75,3.0,0.1,82,0.524390243902439,8.365853658536587,122,0.4098360655737705,-16.05737704918032,-3.845761695321867
100,1.75,3.5,0.1,82,0.524390243902439,8.365853658536587,122,0.4098360655737705,-16.05737704918032,-3.845761695321867
100,1.75,2.8,0.08,83,0.5301204819277109,6.674698795180722,121,0.4214876033057851,-14.785123966942141,-4.055212585880709
100,1.5,4.0,0.1,124,0.5403225806451613,3.282258064516129,207,0.4830917874396135,-11.80676328502415,-4.262252610254011
100,1.65,2.8,0.1,101,0.5544554455445545,7.148514851485148,156,0.4358974358974359,-15.775641025641024,-4.313563087077938
100,1.5,2.5,0.1,120,0.5416666666666666,1.9083333333333334,198,0.494949494949495,-10.626262626262625,-4.358964646464646
120,1.75,2.5,0.1,35,0.6,17.6,46,0.3695652173913043,-26.499999999999996,-4.4499999999999975
100,1.75,4.0,0.1,83,0.5180722891566265,7.0602409638554215,122,0.4098360655737705,-16.05737704918032,-4.49856804266245
100,1.75,2.5,0.1,79,0.5189873417721519,5.164556962025317,113,0.4247787610619469,-14.327433628318579,-4.581438333146631
120,1.75,3.0,0.1,35,0.6,17.6,47,0.3617021276595745,-28.06382978723404,-5.23191489361702
120,1.75,2.8,0.1,35,0.6,17.6,47,0.3617021276595745,-28.06382978723404,-5.23191489361702
120,1.75,3.5,0.1,35,0.6,17.6,47,0.3617021276595745,-28.06382978723404,-5.23191489361702
120,1.75,4.0,0.1,35,0.6,17.6,47,0.3617021276595745,-28.06382978723404,-5.23191489361702
120,1.5,2.5,0.1,63,0.5873015873015873,6.317460317460317,110,0.4818181818181818,-17.036363636363642,-5.359451659451663
100,1.5,2.8,0.1,121,0.5371900826446281,1.0661157024793388,204,0.4852941176470588,-11.98039215686274,-5.457138227191701
120,1.5,3.0,0.1,63,0.5873015873015873,6.317460317460317,111,0.4774774774774775,-17.78378378378379,-5.733161733161737
120,1.5,2.8,0.1,63,0.5873015873015873,6.317460317460317,111,0.4774774774774775,-17.78378378378379,-5.733161733161737
120,1.5,3.5,0.1,63,0.5873015873015873,6.317460317460317,111,0.4774774774774775,-17.78378378378379,-5.733161733161737
120,1.5,4.0,0.1,63,0.5873015873015873,6.317460317460317,111,0.4774774774774775,-17.78378378378379,-5.733161733161737
100,1.75,2.8,0.1,80,0.5125,3.8500000000000014,119,0.4117647058823529,-16.462184873949578,-6.306092436974788
