date,league,outcome,actual,ws_dominant,ws_weak,ws_gap,odds,p_elo,won,fold
2025-12-27 19:45:00,Jupiler Pro League,away,home,41,4,37,2.8,0.5550070982823184,False,26
2025-12-27 20:30:00,Primeira Liga,away,home,9,2,7,3.53,0.466162225558736,False,26
2025-12-28 11:30:00,Serie A,home,home,105,1,104,1.46,0.7982245195306613,True,26
2025-12-28 14:00:00,Serie A,away,away,116,5,111,1.67,0.6616516529600011,True,26
2025-12-28 16:30:00,Premier League,home,away,37,14,23,2.36,0.6627039869688912,False,26
2025-12-28 19:45:00,Serie A,away,away,123,27,96,2.02,0.6740255243882627,True,26
2025-12-28 20:30:00,Primeira Liga,home,home,114,7,107,1.14,0.834596444888213,True,26
2025-12-29 19:45:00,Serie A,home,home,86,8,78,1.67,0.7435102061119454,True,26
2025-12-29 20:15:00,Primeira Liga,home,home,126,4,122,1.19,0.9126438077676908,True,26
2025-12-30 19:30:00,Premier League,away,away,61,1,60,4.08,0.5717403841355186,True,26
2025-12-30 19:30:00,Premier League,away,away,118,10,108,1.65,0.665012506667102,True,26
2025-12-30 20:15:00,Premier League,home,home,72,31,41,1.44,0.5228894168477897,True,26
2026-01-02 19:45:00,Serie A,away,away,141,1,140,1.71,0.7795124404937164,True,26
2026-01-02 19:45:00,Ligue 1,away,away,106,7,99,3.16,0.6716752107985818,True,26
2026-01-02 20:45:00,Primeira Liga,home,home,57,2,55,1.96,0.6481290657238931,True,26
2026-01-03 11:30:00,Serie A,home,home,59,1,58,1.86,0.6451634113413005,True,26
2026-01-03 12:30:00,Premier League,home,home,75,2,73,2.02,0.7598691598490902,True,26
2026-01-03 13:00:00,La Liga,home,home,56,10,46,2.09,0.6036507969046343,True,26
2026-01-03 15:00:00,Premier League,away,home,73,14,59,2.9,0.6220958857499106,False,26
2026-01-03 15:00:00,Premier League,home,home,74,10,64,1.53,0.689892423212317,True,26
2026-01-03 15:30:00,Primeira Liga,away,home,27,12,15,3.27,0.540210465976658,False,26
2026-01-03 16:00:00,Ligue 1,away,away,58,8,50,3.49,0.5364498825879533,True,26
2026-01-03 17:30:00,Premier League,away,away,151,5,146,1.56,0.7761686743008722,True,26
2026-01-03 17:30:00,La Liga,away,away,100,13,87,2.22,0.7259699745222696,True,26
2026-01-03 18:00:00,Primeira Liga,home,home,111,4,107,1.29,0.7667316235641685,True,26
2026-01-03 19:45:00,Serie A,away,home,86,32,54,3.69,0.6145824700047632,False,26
2026-01-03 20:00:00,La Liga,away,away,136,23,113,1.59,0.7518969983544349,True,26
2026-01-03 20:05:00,Ligue 1,home,away,86,18,68,1.8,0.6039185518614136,False,26
2026-01-03 20:30:00,Primeira Liga,away,away,98,14,84,2.24,0.7102906566987456,True,26
2026-01-04 11:30:00,Serie A,away,away,123,13,110,2.32,0.6585598148385299,True,26
2026-01-04 13:00:00,La Liga,home,away,48,12,36,1.83,0.5497407338417604,False,26
2026-01-04 14:00:00,Ligue 1,home,away,119,4,115,1.31,0.7791873824573896,False,26
2026-01-04 14:00:00,Serie A,away,home,75,12,63,5.04,0.6408444199780056,False,26
2026-01-04 15:00:00,Premier League,away,away,9,6,3,3.04,0.4804050752002289,True,26
2026-01-04 15:00:00,Premier League,home,home,45,10,35,1.75,0.5089443342118465,True,26
2026-01-04 15:15:00,La Liga,home,home,110,13,97,1.58,0.6661481764181791,True,26
2026-01-04 15:30:00,Primeira Liga,away,home,18,17,1,3.22,0.46681690698442524,False,26
2026-01-04 16:15:00,Ligue 1,away,home,84,3,81,3.18,0.5778658648165973,False,26
2026-01-04 16:15:00,Ligue 1,home,home,54,1,53,2.07,0.619534461118967,True,26
2026-01-04 17:00:00,Serie A,away,away,67,6,61,3.05,0.5960906397321928,True,26
2026-01-04 17:30:00,La Liga,home,away,32,6,26,2.35,0.5566467552977277,False,26
2026-01-04 18:00:00,Primeira Liga,away,away,145,8,137,1.56,0.8063936348745933,True,26
2026-01-04 19:45:00,Ligue 1,home,home,122,5,117,1.19,0.8138849783282337,True,26
2026-01-04 19:45:00,Serie A,home,home,115,19,96,1.5,0.6861013825132398,True,26
2026-01-04 20:30:00,Primeira Liga,away,home,78,8,70,2.2,0.578570598113249,False,26
2026-01-06 14:00:00,Serie A,away,away,117,1,116,1.88,0.6400032394471044,True,26
2026-01-06 17:00:00,Serie A,away,away,106,9,97,1.86,0.7356460380010492,True,26
2026-01-06 19:45:00,Serie A,away,away,144,4,140,1.77,0.6045186002723908,True,26
2026-01-06 20:00:00,Premier League,away,away,77,7,70,2.44,0.5844691129699169,True,26
2026-01-07 17:30:00,Serie A,away,away,57,7,50,2.53,0.5265862888004637,True,26
2026-01-07 19:30:00,Premier League,away,home,81,19,62,2.11,0.5795368216820931,False,26
2026-01-07 19:30:00,Premier League,away,home,17,14,3,3.51,0.4703765789571832,False,26
2026-01-07 19:30:00,Premier League,home,home,37,5,32,1.96,0.4885600409579552,True,26
2026-01-07 19:45:00,Serie A,away,away,141,6,135,1.41,0.8087521719117956,True,26
2026-01-07 19:45:00,Serie A,home,away,31,7,24,2.38,0.5510685510361767,False,26
2026-01-07 20:15:00,Premier League,home,home,76,5,71,1.74,0.5828923952679904,True,26
2026-01-09 20:00:00,La Liga,away,away,31,15,16,2.48,0.49998527707320806,True,26
2026-01-10 14:00:00,Serie B,away,home,35,4,31,3.72,0.5495610869653258,False,26
2026-01-10 14:00:00,Serie B,home,home,36,27,9,2.04,0.5330848333918131,True,26
2026-01-10 14:00:00,Serie B,away,home,112,5,107,2.23,0.6024756114694736,False,26
2026-01-10 14:00:00,Serie B,home,home,15,12,3,3.2,0.5486838914281927,True,26
2026-01-10 14:00:00,Serie B,away,away,125,5,120,1.61,0.6523897894261774,True,26
2026-01-10 14:00:00,Serie B,away,home,17,10,7,4.75,0.48710409684843403,False,26
2026-01-10 14:30:00,Bundesliga,home,home,54,5,49,1.83,0.5855309935761194,True,26
2026-01-10 15:15:00,La Liga,home,home,98,3,95,1.53,0.7961122431680463,True,26
2026-01-10 15:30:00,Eredivisie,home,home,87,13,74,1.21,0.6714865612067247,True,26
2026-01-10 17:00:00,Serie A,home,home,87,7,80,1.77,0.6087331605311985,True,26
2026-01-10 17:30:00,Bundesliga,home,away,57,2,55,2.28,0.6212657463556045,False,26
2026-01-10 17:30:00,La Liga,away,home,37,4,33,3.29,0.5567116008072854,False,26
2026-01-10 18:30:00,Serie B,home,away,63,3,60,1.98,0.629163691958744,False,26
2026-01-10 19:00:00,Eredivisie,home,home,112,8,104,1.25,0.8368735984787636,True,26
2026-01-10 19:45:00,Serie A,home,home,91,14,77,1.67,0.6562438239455182,True,26
2026-01-11 11:30:00,Serie A,away,away,29,2,27,3.07,0.5364261807809583,True,26
2026-01-11 13:00:00,La Liga,home,home,23,11,12,2.04,0.5540037158421197,True,26
2026-01-11 13:30:00,Eredivisie,away,away,141,1,140,1.95,0.7150386380048543,True,26
2026-01-11 14:30:00,Bundesliga,home,home,17,9,8,1.99,0.5197197453683048,True,26
2026-01-11 15:45:00,Eredivisie,home,home,62,1,61,1.89,0.5874065846571774,True,26
2026-01-11 16:15:00,Serie B,away,home,51,16,35,2.04,0.5223751408829629,False,26
2026-01-11 16:30:00,Bundesliga,home,home,114,9,105,1.18,0.8572273641482203,True,26
2026-01-11 17:00:00,Serie A,away,away,85,8,77,2.51,0.685307527198391,True,26
2026-01-11 18:00:00,Primeira Liga,home,home,41,7,34,2.13,0.5920437560462585,True,26
2026-01-12 17:30:00,Serie A,away,home,16,9,7,4.32,0.4954491865370011,False,26
2026-01-12 19:45:00,Serie A,home,home,112,0,112,1.31,0.6817985639894958,True,26
2026-01-12 20:00:00,La Liga,away,away,89,3,86,3.14,0.6845603194476437,True,26
2026-01-13 17:30:00,Bundesliga,home,home,25,4,21,1.75,0.4873476139441032,True,27
2026-01-13 19:30:00,Bundesliga,home,home,35,15,20,1.85,0.5592483274086648,True,27
2026-01-13 19:30:00,Bundesliga,home,home,117,6,111,1.44,0.7089037741099107,True,27
2026-01-14 17:30:00,Bundesliga,home,home,50,13,37,1.94,0.5722813540805973,True,27
2026-01-14 19:30:00,Bundesliga,home,home,64,16,48,1.85,0.527243457358784,True,27
2026-01-14 19:30:00,Bundesliga,home,home,56,11,45,2.02,0.5728136614489163,True,27
2026-01-14 19:30:00,Bundesliga,away,away,150,5,145,1.28,0.8580304368904383,True,27
2026-01-14 19:45:00,Serie A,home,home,117,2,115,1.24,0.8497785295504886,True,27
2026-01-15 17:30:00,Serie A,away,away,95,6,89,2.28,0.6926871401065706,True,27
2026-01-15 19:45:00,Serie A,away,away,112,21,91,2.44,0.5863769802507734,True,27
2026-01-16 18:00:00,Ligue 1,away,away,24,19,5,5.01,0.47236709855255576,True,27
2026-01-16 19:45:00,Jupiler Pro League,home,away,98,2,96,1.4,0.771196910615826,False,27
2026-01-16 20:00:00,La Liga,home,away,68,5,63,1.93,0.6309719459281952,False,27
2026-01-16 20:00:00,Ligue 1,home,home,105,48,57,1.36,0.6606762672401455,True,27
2026-01-16 20:15:00,Primeira Liga,home,home,121,2,119,1.28,0.8630531513101699,True,27
2026-01-17 12:30:00,Premier League,away,home,123,22,101,2.3,0.7084869671531129,False,27
2026-01-17 13:00:00,La Liga,home,home,123,3,120,1.24,0.8325365820233764,True,27
2026-01-17 14:00:00,Serie B,home,away,21,6,15,2.57,0.5114501006358624,False,27
2026-01-17 14:00:00,Serie B,home,away,49,6,43,2.44,0.6193012058164497,False,27
2026-01-17 14:00:00,Serie B,home,away,12,7,5,2.45,0.5364239203135839,False,27
2026-01-17 14:00:00,Serie A,away,away,147,8,139,1.51,0.8030106340988977,True,27
2026-01-17 14:00:00,Serie B,home,home,72,22,50,1.61,0.4989122953275937,True,27
2026-01-17 14:30:00,Bundesliga,home,home,16,16,0,2.2,0.4893491194725331,True,27
2026-01-17 14:30:00,Bundesliga,home,home,126,2,124,1.35,0.8296840558504481,True,27
2026-01-17 14:30:00,Bundesliga,away,home,57,34,23,3.01,0.6023852708683533,False,27
2026-01-17 15:00:00,Premier League,home,home,32,29,3,1.98,0.5028871675451677,True,27
2026-01-17 15:00:00,Premier League,home,away,63,17,46,1.83,0.5965943703341375,False,27
2026-01-17 15:00:00,Premier League,away,home,18,17,1,3.4,0.4832288709381941,False,27
2026-01-17 15:00:00,Jupiler Pro League,away,home,81,12,69,2.13,0.5829251902151298,False,27
2026-01-17 15:00:00,Premier League,away,home,81,3,78,3.58,0.5859087142685802,False,27
2026-01-17 15:15:00,La Liga,away,home,84,12,72,2.28,0.6350093183130611,False,27
2026-01-17 15:30:00,Primeira Liga,home,home,61,10,51,1.86,0.6243199989748297,True,27
2026-01-17 16:00:00,Ligue 1,home,home,121,4,117,1.5,0.7982924116354927,True,27
2026-01-17 16:15:00,Serie B,away,away,88,10,78,2.23,0.6346923325618261,True,27
2026-01-17 17:00:00,Serie A,home,home,107,3,104,1.56,0.6847625560931254,True,27
2026-01-17 17:15:00,Jupiler Pro League,home,away,43,3,40,2.45,0.5656411714776077,False,27
2026-01-17 17:30:00,Bundesliga,away,away,128,36,92,1.69,0.7440703147899033,True,27
2026-01-17 17:30:00,La Liga,home,home,46,2,44,1.86,0.5499554026779961,True,27
2026-01-17 17:45:00,Eredivisie,away,home,109,14,95,1.57,0.6267542884788188,False,27
2026-01-17 18:00:00,Ligue 1,home,home,20,8,12,2.13,0.5111761073842667,True,27
2026-01-17 18:00:00,Primeira Liga,away,away,72,11,61,2.94,0.6441167856283037,True,27
2026-01-17 18:00:00,Primeira Liga,away,home,42,4,38,3.73,0.5401283848075475,False,27
2026-01-17 18:30:00,Serie B,away,away,88,7,81,2.59,0.6449008814820656,True,27
2026-01-17 19:00:00,Eredivisie,away,away,149,2,147,1.47,0.8472140034210534,True,27
2026-01-17 19:45:00,Serie A,away,home,150,5,145,1.62,0.7894745702029196,False,27
2026-01-17 19:45:00,Jupiler Pro League,home,home,98,18,80,1.43,0.7375771039868566,True,27
2026-01-17 20:00:00,La Liga,away,home,106,5,101,2.64,0.6715027833232874,False,27
2026-01-17 20:00:00,Eredivisie,away,away,98,5,93,2.83,0.7368123905793744,True,27
2026-01-17 20:05:00,Ligue 1,away,away,113,13,100,1.68,0.6665245324868951,True,27
2026-01-17 20:30:00,Primeira Liga,away,away,136,4,132,1.42,0.808306469624792,True,27
2026-01-18 11:15:00,Eredivisie,away,away,33,4,29,3.59,0.4945572382226734,True,27
2026-01-18 12:30:00,Jupiler Pro League,away,home,100,7,93,2.61,0.6368415935660898,False,27
2026-01-18 13:00:00,La Liga,away,away,43,11,32,3.79,0.551010401383097,True,27
2026-01-18 13:30:00,Eredivisie,away,home,100,10,90,1.85,0.6716613863956361,False,27
2026-01-18 13:30:00,Eredivisie,away,away,124,4,120,1.55,0.6822421687953207,True,27
2026-01-18 14:00:00,Serie B,away,away,118,13,105,1.7,0.583126366316776,True,27
2026-01-18 14:00:00,Serie A,home,away,44,20,24,2.67,0.6161585043020519,False,27
2026-01-18 14:00:00,Ligue 1,home,home,79,10,69,1.48,0.6465273100222266,True,27
2026-01-18 15:00:00,Jupiler Pro League,away,home,113,1,112,2.48,0.6743783625313233,False,27
2026-01-18 15:15:00,La Liga,home,home,107,2,105,1.44,0.7658272445448011,True,27
2026-01-18 15:30:00,Primeira Liga,away,away,33,13,20,2.7,0.517526583840641,True,27
2026-01-18 15:45:00,Eredivisie,home,away,90,9,81,1.51,0.6687572295464207,False,27
2026-01-18 16:15:00,Ligue 1,away,away,19,14,5,2.94,0.5315242876118436,True,27
2026-01-18 16:15:00,Serie B,home,home,96,4,92,1.81,0.6306184713412906,True,27
2026-01-18 16:30:00,Premier League,home,away,84,9,75,1.7,0.7004864881092048,False,27
2026-01-18 17:00:00,Serie A,away,away,116,5,111,2.06,0.7278380237166482,True,27
2026-01-18 17:30:00,La Liga,home,home,75,3,72,1.98,0.6024294976482623,True,27
2026-01-18 17:30:00,Jupiler Pro League,home,home,31,20,11,2.22,0.5722822132666254,True,27
2026-01-18 18:00:00,Primeira Liga,away,away,118,2,116,1.64,0.74045288120126,True,27
2026-01-18 18:15:00,Jupiler Pro League,home,home,75,8,67,1.88,0.7054532823044213,True,27
2026-01-18 19:45:00,Serie A,home,home,113,4,109,1.37,0.8156838223586198,True,27
2026-01-18 19:45:00,Ligue 1,home,home,85,13,72,1.71,0.5744998129133329,True,27
2026-01-18 20:00:00,La Liga,away,home,148,5,143,1.7,0.8547811756799127,False,27
2026-01-18 20:30:00,Primeira Liga,away,away,137,6,131,1.57,0.7603893509859352,True,27
2026-01-19 19:45:00,Serie A,away,away,50,9,41,2.83,0.5345062254224242,True,27
2026-01-19 20:15:00,Primeira Liga,away,away,59,11,48,2.51,0.5915082101902346,True,27
2026-01-23 19:00:00,Ligue 1,away,away,150,7,143,1.34,0.8662088133857263,True,27
2026-01-23 19:30:00,Serie B,home,home,19,11,8,2.55,0.545687164322799,True,27
2026-01-23 19:45:00,Serie A,home,home,114,1,113,1.31,0.8057699548766731,True,27
2026-01-23 19:45:00,Jupiler Pro League,away,away,30,5,25,2.73,0.5589675518469647,True,27
2026-01-23 20:00:00,La Liga,away,home,70,12,58,3.43,0.5885174777446448,False,27
2026-01-24 12:30:00,Premier League,away,home,71,7,64,3.46,0.7019548085252516,False,27
2026-01-24 13:00:00,La Liga,away,away,11,5,6,3.68,0.4899786126027592,True,27
2026-01-24 14:00:00,Serie B,home,home,64,2,62,2.22,0.6329608411956521,True,27
2026-01-24 14:00:00,Serie B,away,away,137,5,132,1.66,0.6893905302917975,True,27
2026-01-24 14:00:00,Serie B,home,away,75,5,70,1.72,0.661583455458319,False,27
2026-01-24 14:00:00,Serie B,home,home,82,3,79,1.81,0.7505188329719319,True,27
2026-01-24 14:00:00,Serie B,home,home,90,3,87,1.52,0.6114080600540724,True,27
2026-01-24 14:00:00,Serie A,home,home,82,2,80,1.63,0.689878910777501,True,27
2026-01-24 14:30:00,Bundesliga,away,home,36,5,31,3.26,0.5228471752605,False,27
2026-01-24 14:30:00,Bundesliga,away,away,59,14,45,2.27,0.506319213636796,True,27
2026-01-24 14:30:00,Bundesliga,away,away,132,10,122,1.73,0.7457198487635035,True,27
2026-01-24 14:30:00,Bundesliga,home,home,80,7,73,1.63,0.6496391216517727,True,27
2026-01-24 14:30:00,Bundesliga,home,away,121,6,115,1.16,0.875857479282517,False,27
2026-01-24 15:00:00,Jupiler Pro League,away,away,105,1,104,2.6,0.6613697175456897,True,27
2026-01-24 15:00:00,Premier League,away,home,15,12,3,2.89,0.5367076057470749,False,27
2026-01-24 15:00:00,Premier League,home,home,103,11,92,1.39,0.8299694943827689,True,27
2026-01-24 15:15:00,La Liga,away,home,76,1,75,3.27,0.5791492430055915,False,27
2026-01-24 15:30:00,Primeira Liga,home,home,24,2,22,3.06,0.5291217830297092,True,27
2026-01-24 15:30:00,Eredivisie,home,home,106,2,104,1.42,0.7539722033626679,True,27
2026-01-24 16:00:00,Ligue 1,home,away,61,13,48,1.85,0.5688113273049384,False,28
2026-01-24 17:00:00,Serie A,home,away,35,1,34,2.0,0.5544925238611174,False,28
2026-01-24 17:15:00,Jupiler Pro League,home,home,109,7,102,1.52,0.6888948065724674,True,28
2026-01-24 17:30:00,Premier League,away,home,141,3,138,1.96,0.6362190301846193,False,28
2026-01-24 17:30:00,La Liga,away,home,62,10,52,2.87,0.6250483280389696,False,28
2026-01-24 17:30:00,Bundesliga,away,away,123,11,112,2.43,0.7183308350258466,True,28
2026-01-24 17:45:00,Eredivisie,home,home,85,5,80,1.54,0.5971679806915847,True,28
2026-01-24 18:00:00,Primeira Liga,away,away,141,4,137,1.4,0.8599386301522549,True,28
2026-01-24 18:30:00,Serie B,away,home,42,11,31,3.85,0.5386216404340913,False,28
2026-01-24 20:00:00,La Liga,away,away,125,42,83,1.93,0.572000831465365,True,28
2026-01-24 20:05:00,Ligue 1,away,home,85,29,56,3.29,0.5694509833332465,False,28
2026-01-24 20:30:00,Primeira Liga,home,home,15,2,13,2.48,0.4705853805089394,True,28
2026-01-25 11:15:00,Eredivisie,away,away,101,17,84,2.05,0.6088018068849786,True,28
2026-01-25 11:30:00,Serie A,home,home,20,17,3,2.16,0.5372261778487579,True,28
2026-01-25 12:30:00,Jupiler Pro League,home,away,21,16,5,2.96,0.45487786330991625,False,28
2026-01-25 13:00:00,La Liga,home,home,112,1,111,1.4,0.7581200209469984,True,28
2026-01-25 13:30:00,Eredivisie,home,away,92,6,86,1.63,0.5803068485155759,False,28
2026-01-25 14:00:00,Premier League,away,away,75,38,37,3.58,0.6165981348327185,True,28
2026-01-25 14:00:00,Serie A,away,home,83,11,72,2.54,0.5999994622512705,False,28
2026-01-25 14:00:00,Serie A,home,home,105,12,93,1.49,0.6623884906682693,True,28
2026-01-25 14:00:00,Premier League,away,away,105,15,90,2.3,0.5991435237112286,True,28
2026-01-25 14:00:00,Premier League,home,away,76,4,72,1.9,0.5935601257638146,False,28
2026-01-25 14:00:00,Ligue 1,away,away,71,14,57,2.53,0.5969004714838279,True,28
2026-01-25 14:00:00,Serie B,away,home,9,4,5,4.61,0.5017787231004238,False,28
2026-01-25 14:30:00,Bundesliga,away,away,104,2,102,2.27,0.6617592913890821,True,28
2026-01-25 15:15:00,La Liga,home,home,121,4,117,1.17,0.8668491550723431,True,28
2026-01-25 15:30:00,Primeira Liga,away,home,53,13,40,4.03,0.5880620211360792,False,28
2026-01-25 15:45:00,Eredivisie,away,away,36,9,27,3.77,0.49245781369480846,True,28
2026-01-25 15:45:00,Eredivisie,home,home,102,15,87,1.29,0.7582616736077146,True,28
2026-01-25 16:15:00,Ligue 1,away,away,18,13,5,2.78,0.5198915730949192,True,28
2026-01-25 16:15:00,Ligue 1,away,away,132,3,129,1.81,0.7281839132133626,True,28
2026-01-25 16:30:00,Premier League,home,away,109,31,78,1.61,0.7270605917849761,False,28
2026-01-25 16:30:00,Bundesliga,home,home,39,2,37,2.06,0.5940420671231779,True,28
2026-01-25 17:00:00,Serie A,away,home,66,50,16,4.76,0.5691841227344344,False,28
2026-01-25 17:30:00,La Liga,away,home,74,2,72,3.61,0.6347759609315793,False,28
2026-01-25 18:00:00,Primeira Liga,home,home,116,1,115,1.25,0.8527894026882813,True,28
2026-01-25 18:00:00,Primeira Liga,home,home,71,11,60,1.66,0.6461818764418521,True,28
2026-01-25 19:45:00,Ligue 1,home,away,59,17,42,2.59,0.5706265129823431,False,28
2026-01-25 20:00:00,La Liga,away,home,69,5,64,2.92,0.7087100623063176,False,28
2026-01-25 20:30:00,Primeira Liga,home,home,94,4,90,1.53,0.6535727503670336,True,28
2026-01-26 19:45:00,Serie A,away,away,79,7,72,2.74,0.6037454381815732,True,28
2026-01-26 20:15:00,Primeira Liga,home,home,113,19,94,1.45,0.7931846063846731,True,28
2026-01-27 19:30:00,Bundesliga,away,away,107,3,104,2.03,0.6409396347676306,True,28
2026-01-30 19:30:00,Bundesliga,away,home,15,14,1,3.72,0.481108952473255,False,28
2026-01-30 19:30:00,Serie B,away,away,112,5,107,2.02,0.6724471627193325,True,28
2026-01-30 19:45:00,Serie A,home,home,40,22,18,2.32,0.5775552180780639,True,28
2026-01-30 19:45:00,Ligue 1,home,home,111,6,105,1.54,0.7295573557837532,True,28
2026-01-30 20:00:00,La Liga,home,away,48,16,32,2.06,0.5882998910150149,False,28
2026-01-30 20:45:00,Primeira Liga,away,home,24,15,9,4.8,0.4737319375811273,False,28
2026-01-31 13:00:00,La Liga,away,home,88,3,85,2.86,0.5948096803498456,False,28
2026-01-31 14:00:00,Serie B,away,home,38,14,24,4.04,0.5609432963308978,False,28
2026-01-31 14:00:00,Serie B,home,home,108,15,93,1.45,0.6174758058707642,True,28
2026-01-31 14:00:00,Serie B,away,home,95,14,81,2.44,0.5754455663667777,False,28
2026-01-31 14:00:00,Serie A,away,away,77,10,67,2.64,0.5941306553132061,True,28
2026-01-31 14:30:00,Bundesliga,away,away,81,5,76,2.27,0.5924838839221611,True,28
2026-01-31 14:30:00,Bundesliga,home,home,50,5,45,2.12,0.6119128453752577,True,28
2026-01-31 14:30:00,Bundesliga,home,away,88,5,83,1.65,0.6659816666178145,False,28
2026-01-31 14:30:00,Bundesliga,home,home,69,9,60,2.01,0.6365265635862796,True,28
2026-01-31 15:00:00,Jupiler Pro League,away,away,38,3,35,4.08,0.5475518255301508,True,28
2026-01-31 15:00:00,Premier League,away,away,95,11,84,2.47,0.7201387220787686,True,28
2026-01-31 15:00:00,Premier League,away,away,125,8,117,1.62,0.7328661521029742,True,28
2026-01-31 15:30:00,Primeira Liga,away,away,84,3,81,3.64,0.6159788985585923,True,28
2026-01-31 15:30:00,Eredivisie,away,away,39,35,4,3.92,0.5319090414199041,True,28
2026-01-31 17:00:00,Serie A,home,home,73,10,63,2.12,0.7479833523418115,True,28
2026-01-31 17:15:00,Jupiler Pro League,away,away,14,10,4,2.97,0.46795825314766093,True,28
2026-01-31 17:30:00,Premier League,home,home,79,3,76,1.66,0.7227050568738899,True,28
2026-01-31 17:45:00,Eredivisie,home,home,39,2,37,2.5,0.5429249418198603,True,28
2026-01-31 18:00:00,Primeira Liga,away,away,18,10,8,2.81,0.4661160513236573,True,28
2026-01-31 18:00:00,Ligue 1,home,home,77,3,74,2.0,0.6824641469462884,True,28
2026-01-31 18:30:00,Serie B,away,home,21,14,7,3.95,0.5434012856604897,False,28
2026-01-31 19:45:00,Jupiler Pro League,home,away,70,12,58,2.52,0.5725318577335071,False,28
2026-01-31 19:45:00,Serie A,home,home,50,2,48,2.29,0.6209924072762448,True,28
2026-01-31 20:00:00,Premier League,home,home,51,38,13,1.82,0.5482116140549991,True,28
2026-01-31 20:00:00,Eredivisie,away,home,23,22,1,3.07,0.4527779923654144,False,28
2026-01-31 20:00:00,La Liga,away,away,147,9,138,1.38,0.8292739629444308,True,28
2026-01-31 20:05:00,Ligue 1,away,home,68,6,62,3.69,0.5659900485293794,False,28
2026-02-01 11:30:00,Serie A,home,home,25,21,4,2.33,0.5533380461171782,True,28
2026-02-01 12:30:00,Jupiler Pro League,away,home,105,11,94,2.32,0.6482225297008268,False,28
2026-02-01 13:00:00,La Liga,home,home,123,6,117,1.26,0.8175449227382735,True,28
2026-02-01 13:30:00,Eredivisie,home,home,100,32,68,1.7,0.7067812765651318,True,28
2026-02-01 13:30:00,Eredivisie,away,home,77,5,72,3.51,0.6283890719244165,False,28
2026-02-01 14:00:00,Premier League,home,home,54,11,43,1.62,0.5192516071433899,True,28
2026-02-01 14:00:00,Premier League,home,away,55,4,51,2.32,0.6774618051436571,False,28
2026-02-01 14:00:00,Ligue 1,home,home,52,20,32,2.16,0.5305046904020846,True,28
2026-02-01 14:30:00,Bundesliga,home,home,57,15,42,1.73,0.5653331581674603,True,28
2026-02-01 15:00:00,Jupiler Pro League,away,away,104,12,92,2.18,0.6247630498645749,True,28
2026-02-01 15:15:00,La Liga,home,home,60,3,57,1.97,0.5931500041198158,True,28
2026-02-01 15:30:00,Primeira Liga,away,home,11,8,3,2.87,0.5115596143291654,False,28
2026-02-01 16:15:00,Ligue 1,home,home,56,2,54,2.32,0.5858021940264053,True,28
2026-02-01 16:15:00,Serie B,away,away,123,5,118,1.84,0.5537972404044315,True,28
2026-02-01 16:30:00,Bundesliga,home,home,128,1,127,1.34,0.8405899364445694,True,28
2026-02-01 17:00:00,Serie A,away,away,151,5,146,1.34,0.8073554123378616,True,28
2026-02-01 17:30:00,Jupiler Pro League,home,home,63,47,16,2.3,0.5664214147341058,True,28
2026-02-01 18:00:00,Primeira Liga,home,home,122,9,113,1.21,0.8664520954082078,True,28
2026-02-01 19:45:00,Serie A,away,away,151,6,145,1.47,0.741277104140242,True,28
2026-02-01 19:45:00,Ligue 1,away,away,137,19,118,1.66,0.7301257259652454,True,28
2026-02-02 18:45:00,Primeira Liga,away,away,147,2,145,1.44,0.8522844735229094,True,28
2026-02-02 19:45:00,Serie A,away,home,108,1,107,2.11,0.7199107838055732,False,28
2026-02-02 20:00:00,Premier League,home,home,67,10,57,1.89,0.6714088856006325,True,28
2026-02-02 20:00:00,La Liga,away,home,22,17,5,3.04,0.492121661648221,False,28
2026-02-02 20:45:00,Primeira Liga,away,home,153,5,148,1.34,0.8804138181609577,False,29
2026-02-03 19:45:00,Serie A,away,away,114,4,110,2.67,0.7140040096645852,True,29
2026-02-06 19:00:00,Eredivisie,away,away,78,21,57,4.46,0.6355907783416057,True,29
2026-02-06 19:30:00,Serie B,home,home,72,10,62,1.95,0.6332819969236303,True,29
2026-02-06 19:45:00,Jupiler Pro League,away,away,75,5,70,2.76,0.6405973276500634,True,29
2026-02-06 20:00:00,La Liga,home,away,52,1,51,2.02,0.5782514647965152,False,29
2026-02-07 12:30:00,Premier League,home,home,100,4,96,1.68,0.6805443540742683,True,29
2026-02-07 14:00:00,Serie B,away,home,12,10,2,4.11,0.5056614545785968,False,29
2026-02-07 14:00:00,Serie B,away,away,59,38,21,2.07,0.4851777769109846,True,29
2026-02-07 14:00:00,Serie B,home,home,63,12,51,1.83,0.6488672640448155,True,29
2026-02-07 14:00:00,Serie B,home,away,66,20,46,1.91,0.5594079336199659,False,29
2026-02-07 14:30:00,Bundesliga,away,away,145,5,140,1.76,0.8101718414674932,True,29
2026-02-07 14:30:00,Bundesliga,away,away,100,11,89,2.52,0.6328108444016252,True,29
2026-02-07 14:30:00,Bundesliga,home,home,18,12,6,2.05,0.49750164150492526,True,29
2026-02-07 14:30:00,Bundesliga,away,home,132,2,130,1.82,0.7880578539194587,False,29
2026-02-07 14:30:00,Bundesliga,home,home,60,3,57,2.16,0.5956077452769287,True,29
2026-02-07 15:00:00,Premier League,away,away,137,5,132,1.69,0.8070658602499763,True,29
2026-02-07 15:00:00,Jupiler Pro League,home,home,44,25,19,2.29,0.5794600690926045,True,29
