gap,odds_min,ev_min,n_all,wr_all,flat_all,bk_all,n_f1,wr_f1,flat_f1,n_f2,wr_f2,flat_f2,kelly_f1,kelly_f2,avg_roi,dd_f2
70,1.65,0.03,770,0.5285714285714286,6.606493506493502,3929.79,147,0.5782312925170068,17.972789115646258,245,0.49795918367346936,0.224489795918368,22.839132802394165,-3.0795275447946144,9.098639455782314,54.1
90,1.65,0.1,566,0.5388692579505301,7.408127208480564,3337.55,115,0.6,20.36521739130435,189,0.49206349206349204,-2.2962962962962954,22.08879207353677,-4.767679860923106,9.034460547504027,44.7
70,1.65,0.0,783,0.5300127713920817,6.575989782886328,3916.38,147,0.5782312925170068,17.972789115646258,247,0.4979757085020243,0.08097165991902985,22.839132802394165,-3.0934974546448424,9.026880387782644,53.9
70,1.75,0.08,638,0.5094043887147336,6.857366771159873,3064.29,123,0.5528455284552846,17.69918699186992,204,0.4803921568627451,0.3235294117647064,20.12447803179746,-2.9525812676000425,9.011358201817313,58.6
70,1.65,0.1,739,0.523680649526387,6.38159675236806,3411.11,143,0.5804195804195804,18.874125874125873,239,0.4895397489539749,-0.99581589958159,22.993404869926078,-4.1700924829702934,8.939154987272142,55.1
70,1.65,-99.0,793,0.5233291298865069,6.3064312736443835,3916.38,147,0.5782312925170068,17.972789115646258,248,0.4959677419354839,-0.3225806451612888,22.839132802394165,-3.0934974546448424,8.825104235242485,53.9
70,1.75,0.1,635,0.5070866141732283,6.502362204724407,2851.46,123,0.5528455284552846,17.69918699186992,203,0.47783251231527096,-0.08374384236453243,20.12447803179746,-3.3669619367514216,8.807721574752692,58.6
90,1.75,0.12,456,0.5175438596491229,7.62938596491228,2689.31,95,0.5684210526315789,19.052631578947366,153,0.477124183006536,-1.4379084967320257,19.32075379046095,-4.251968681946292,8.80736154110767,42.9
90,1.75,0.15,447,0.5167785234899329,7.635346756152125,2633.78,93,0.5698924731182796,19.623655913978492,152,0.47368421052631576,-2.072368421052634,19.49848672510795,-4.9385886111153114,8.77564374646293,44.8
70,1.75,0.03,646,0.5077399380804953,6.402476780185759,2905.91,124,0.5483870967741935,16.75,207,0.4830917874396135,0.6570048309178789,19.67408281048844,-2.7262329576778455,8.703502415458939,59.4
