date,match_id,league,outcome,actual,ws_home,ws_away,ws_dominant,ws_weak,ws_gap,odds,p_elo,p_market,won
2026-01-11 11:30:00,3839,Serie A,away,away,2,29,29,2,27,3.07,0.5364261807809583,0.32530120481927716,True
2026-01-11 13:00:00,3149,La Liga,home,home,23,11,23,11,12,2.04,0.5540037158421197,0.4900583151830254,True
2026-01-11 13:30:00,4768,Eredivisie,away,away,1,141,141,1,140,1.95,0.7150386380048543,0.5138888888888888,True
2026-01-11 14:30:00,3483,Bundesliga,home,home,17,9,17,9,8,1.99,0.5197197453683048,0.5015432098765432,True
2026-01-11 15:45:00,4770,Eredivisie,home,home,62,1,62,1,61,1.89,0.5874065846571774,0.5300859598853869,True
2026-01-11 16:15:00,5526,Serie B,away,home,16,51,51,16,35,2.04,0.5223751408829629,0.4913702007749208,False
2026-01-11 16:30:00,3484,Bundesliga,home,home,114,9,114,9,105,1.18,0.8572273641482203,0.8447536353175019,True
2026-01-11 17:00:00,3841,Serie A,away,away,8,85,85,8,77,2.51,0.685307527198391,0.39823008849557523,True
2026-01-11 18:00:00,5931,Primeira Liga,home,home,41,7,41,7,34,2.13,0.5920437560462585,0.46987951807228917,True
2026-01-12 17:30:00,3843,Serie A,away,home,9,16,16,9,7,4.32,0.4954491865370011,0.2314402375649592,False
2026-01-12 19:45:00,3844,Serie A,home,home,112,0,112,0,112,1.31,0.6817985639894958,0.7619047619047619,True
2026-01-12 20:00:00,3151,La Liga,away,away,3,89,89,3,86,3.14,0.6845603194476437,0.3180446590223295,True
2026-01-13 17:30:00,3485,Bundesliga,home,home,25,4,25,4,21,1.75,0.4873476139441032,0.5721710787120644,True
2026-01-13 19:30:00,3487,Bundesliga,home,home,35,15,35,15,20,1.85,0.5592483274086648,0.5407114624505929,True
2026-01-13 19:30:00,3486,Bundesliga,home,home,117,6,117,6,111,1.44,0.7089037741099107,0.6942607775720708,True
2026-01-14 17:30:00,3488,Bundesliga,home,home,50,13,50,13,37,1.94,0.5722813540805973,0.51425704490342,True
2026-01-14 19:30:00,3489,Bundesliga,home,home,64,16,64,16,48,1.85,0.527243457358784,0.539701816903434,True
2026-01-14 19:30:00,3490,Bundesliga,home,home,56,11,56,11,45,2.02,0.5728136614489163,0.4942630185348632,True
2026-01-14 19:30:00,3491,Bundesliga,away,away,5,150,150,5,145,1.28,0.8580304368904383,0.7809330628803246,True
2026-01-14 19:45:00,3846,Serie A,home,home,117,2,117,2,115,1.24,0.8497785295504886,0.8075788165864264,True
2026-01-15 17:30:00,3847,Serie A,away,away,6,95,95,6,89,2.28,0.6926871401065706,0.43812451960030746,True
2026-01-15 19:45:00,3848,Serie A,away,away,21,112,112,21,91,2.44,0.5863769802507734,0.41025641025641024,True
2026-01-16 18:00:00,4182,Ligue 1,away,away,19,24,24,19,5,5.01,0.47236709855255576,0.19961114711600778,True
2026-01-16 19:45:00,5124,Jupiler Pro League,home,away,98,2,98,2,96,1.4,0.771196910615826,0.7148659626320064,False
2026-01-16 20:00:00,3152,La Liga,home,away,68,5,68,5,63,1.93,0.6309719459281952,0.5182625863770978,False
2026-01-16 20:00:00,4183,Ligue 1,home,home,105,48,105,48,57,1.36,0.6606762672401455,0.7327080890973037,True
2026-01-16 20:15:00,5932,Primeira Liga,home,home,121,2,121,2,119,1.28,0.8630531513101699,0.7784431137724551,True
2026-01-17 12:30:00,2793,Premier League,away,home,22,123,123,22,101,2.3,0.7084869671531129,0.4352087825916487,False
2026-01-17 13:00:00,3153,La Liga,home,home,123,3,123,3,120,1.24,0.8325365820233764,0.8088978766430739,True
2026-01-17 14:00:00,5530,Serie B,home,away,21,6,21,6,15,2.57,0.5114501006358624,0.3884711779448622,False
2026-01-17 14:00:00,5528,Serie B,home,away,49,6,49,6,43,2.44,0.6193012058164497,0.41002004008016035,False
2026-01-17 14:00:00,5532,Serie B,home,away,12,7,12,7,5,2.45,0.5364239203135839,0.40822528363047,False
2026-01-17 14:00:00,3850,Serie A,away,away,8,147,147,8,139,1.51,0.8030106340988977,0.6627466613514053,True
2026-01-17 14:00:00,5529,Serie B,home,home,72,22,72,22,50,1.61,0.4989122953275937,0.6222222222222222,True
2026-01-17 14:30:00,3496,Bundesliga,home,home,16,16,16,16,0,2.2,0.4893491194725331,0.4545454545454546,True
2026-01-17 14:30:00,3495,Bundesliga,home,home,126,2,126,2,124,1.35,0.8296840558504481,0.7404795486600847,True
2026-01-17 14:30:00,3498,Bundesliga,away,home,34,57,57,34,23,3.01,0.6023852708683533,0.3322183366276418,False
2026-01-17 15:00:00,2794,Premier League,home,home,32,29,32,29,3,1.98,0.5028871675451677,0.5046257359125315,True
2026-01-17 15:00:00,2798,Premier League,home,away,63,17,63,17,46,1.83,0.5965943703341375,0.54584017471928,False
2026-01-17 15:00:00,2797,Premier League,away,home,17,18,18,17,1,3.4,0.4832288709381941,0.2942384818546415,False
2026-01-17 15:00:00,5125,Jupiler Pro League,away,home,12,81,81,12,69,2.13,0.5829251902151298,0.46933543679747586,False
2026-01-17 15:00:00,2795,Premier League,away,home,3,81,81,3,78,3.58,0.5859087142685802,0.2792207792207792,False
2026-01-17 15:15:00,3154,La Liga,away,home,12,84,84,12,72,2.28,0.6350093183130611,0.43812451960030746,False
2026-01-17 15:30:00,5933,Primeira Liga,home,home,61,10,61,10,51,1.86,0.6243199989748297,0.5362776025236593,True
2026-01-17 16:00:00,4184,Ligue 1,home,home,121,4,121,4,117,1.5,0.7982924116354927,0.6645008860011814,True
2026-01-17 16:15:00,5534,Serie B,away,away,10,88,88,10,78,2.23,0.6346923325618261,0.4484202512371526,True
2026-01-17 17:00:00,3851,Serie A,home,home,107,3,107,3,104,1.56,0.6847625560931254,0.6394640682095006,True
2026-01-17 17:15:00,5126,Jupiler Pro League,home,away,43,3,43,3,40,2.45,0.5656411714776077,0.40875912408759124,False
2026-01-17 17:30:00,3499,Bundesliga,away,away,36,128,128,36,92,1.69,0.7440703147899033,0.5908776779543885,True
2026-01-17 17:30:00,3155,La Liga,home,home,46,2,46,2,44,1.86,0.5499554026779961,0.5362776025236593,True
2026-01-17 17:45:00,4772,Eredivisie,away,home,14,109,109,14,95,1.57,0.6267542884788188,0.638655462184874,False
2026-01-17 18:00:00,4185,Ligue 1,home,home,20,8,20,8,12,2.13,0.5111761073842667,0.4697535474234503,True
2026-01-17 18:00:00,5934,Primeira Liga,away,away,11,72,72,11,61,2.94,0.6441167856283037,0.34046340852827456,True
2026-01-17 18:00:00,5936,Primeira Liga,away,home,4,42,42,4,38,3.73,0.5401283848075475,0.268194611982308,False
2026-01-17 18:30:00,5535,Serie B,away,away,7,88,88,7,81,2.59,0.6449008814820656,0.3856360316494218,True
2026-01-17 19:00:00,4774,Eredivisie,away,away,2,149,149,2,147,1.47,0.8472140034210534,0.6818181818181818,True
2026-01-17 19:45:00,3852,Serie A,away,home,5,150,150,5,145,1.62,0.7894745702029196,0.6175562417291575,False
2026-01-17 19:45:00,5127,Jupiler Pro League,home,home,98,18,98,18,80,1.43,0.7375771039868566,0.7013945857260049,True
2026-01-17 20:00:00,3156,La Liga,away,home,5,106,106,5,101,2.64,0.6715027833232874,0.3787575150300601,False
2026-01-17 20:00:00,4775,Eredivisie,away,away,5,98,98,5,93,2.83,0.7368123905793744,0.3533254156769596,True
2026-01-17 20:05:00,4186,Ligue 1,away,away,13,113,113,13,100,1.68,0.6665245324868951,0.5948298601951991,True
2026-01-17 20:30:00,5937,Primeira Liga,away,away,4,136,136,4,132,1.42,0.808306469624792,0.7042253521126761,True
2026-01-18 11:15:00,4776,Eredivisie,away,away,4,33,33,4,29,3.59,0.4945572382226734,0.27842679127725856,True
2026-01-18 12:30:00,5129,Jupiler Pro League,away,home,7,100,100,7,93,2.61,0.6368415935660898,0.3835051546391752,False
2026-01-18 13:00:00,3157,La Liga,away,away,11,43,43,11,32,3.79,0.551010401383097,0.2641509433962264,True
2026-01-18 13:30:00,4778,Eredivisie,away,home,10,100,100,10,90,1.85,0.6716613863956361,0.5407114624505929,False
2026-01-18 13:30:00,4777,Eredivisie,away,away,4,124,124,4,120,1.55,0.6822421687953207,0.6458367324740306,True
2026-01-18 14:00:00,5537,Serie B,away,away,13,118,118,13,105,1.7,0.583126366316776,0.5865921787709497,True
2026-01-18 14:00:00,3854,Serie A,home,away,44,20,44,20,24,2.67,0.6161585043020519,0.3745273392953605,False
2026-01-18 14:00:00,4187,Ligue 1,home,home,79,10,79,10,69,1.48,0.6465273100222266,0.6773014882809019,True
2026-01-18 15:00:00,5130,Jupiler Pro League,away,home,1,113,113,1,112,2.48,0.6743783625313233,0.4025974025974026,False
2026-01-18 15:15:00,3158,La Liga,home,home,107,2,107,2,105,1.44,0.7658272445448011,0.6956875508543532,True
2026-01-18 15:30:00,5938,Primeira Liga,away,away,13,33,33,13,20,2.7,0.517526583840641,0.3703703703703704,True
2026-01-18 15:45:00,4779,Eredivisie,home,away,90,9,90,9,81,1.51,0.6687572295464207,0.6611981108625404,False
2026-01-18 16:15:00,4189,Ligue 1,away,away,14,19,19,14,5,2.94,0.5315242876118436,0.33970826580226904,True
2026-01-18 16:15:00,5538,Serie B,home,home,96,4,96,4,92,1.81,0.6306184713412906,0.5518087063151441,True
2026-01-18 16:30:00,2801,Premier League,home,away,84,9,84,9,75,1.7,0.7004864881092048,0.5892322244994482,False
2026-01-18 17:00:00,3855,Serie A,away,away,5,116,116,5,111,2.06,0.7278380237166482,0.4844290657439447,True
2026-01-18 17:30:00,3159,La Liga,home,home,75,3,75,3,72,1.98,0.6024294976482623,0.5047838997030683,True
2026-01-18 17:30:00,5131,Jupiler Pro League,home,home,31,20,31,20,11,2.22,0.5722822132666254,0.4513970877607241,True
2026-01-18 18:00:00,5939,Primeira Liga,away,away,2,118,118,2,116,1.64,0.74045288120126,0.6108333646581212,True
2026-01-18 18:15:00,5132,Jupiler Pro League,home,home,75,8,75,8,67,1.88,0.7054532823044213,0.5322744170327814,True
2026-01-18 19:45:00,3856,Serie A,home,home,113,4,113,4,109,1.37,0.8156838223586198,0.7308160779537148,True
2026-01-18 19:45:00,4190,Ligue 1,home,home,85,13,85,13,72,1.71,0.5744998129133329,0.5839416058394161,True
2026-01-18 20:00:00,3160,La Liga,away,home,5,148,148,5,143,1.7,0.8547811756799127,0.5878712871287128,False
2026-01-18 20:30:00,5941,Primeira Liga,away,away,6,137,137,6,131,1.57,0.7603893509859352,0.6359687998581812,True
2026-01-19 19:45:00,3858,Serie A,away,away,9,50,50,9,41,2.83,0.5345062254224242,0.3532277710109622,True
2026-01-19 20:15:00,5942,Primeira Liga,away,away,11,59,59,11,48,2.51,0.5915082101902346,0.39885947046843173,True
2026-01-23 19:00:00,4191,Ligue 1,away,away,7,150,150,7,143,1.34,0.8662088133857263,0.7483214528675796,True
2026-01-23 19:30:00,5539,Serie B,home,home,19,11,19,11,8,2.55,0.545687164322799,0.3924050632911393,True
2026-01-23 19:45:00,3859,Serie A,home,home,114,1,114,1,113,1.31,0.8057699548766731,0.7612456747404844,True
2026-01-23 19:45:00,5134,Jupiler Pro League,away,away,5,30,30,5,25,2.73,0.5589675518469647,0.3658587987355111,True
2026-01-23 20:00:00,3162,La Liga,away,home,12,70,70,12,58,3.43,0.5885174777446448,0.2916053019145803,False
2026-01-24 12:30:00,2803,Premier League,away,home,7,71,71,7,64,3.46,0.7019548085252516,0.2888402625820569,False
2026-01-24 13:00:00,3163,La Liga,away,away,5,11,11,5,6,3.68,0.4899786126027592,0.2714007782101167,True
2026-01-24 14:00:00,5540,Serie B,home,home,64,2,64,2,62,2.22,0.6329608411956521,0.4512877939529675,True
2026-01-24 14:00:00,5543,Serie B,away,away,5,137,137,5,132,1.66,0.6893905302917975,0.6039488966318235,True
2026-01-24 14:00:00,5545,Serie B,home,away,75,5,75,5,70,1.72,0.661583455458319,0.5813953488372092,False
2026-01-24 14:00:00,5541,Serie B,home,home,82,3,82,3,79,1.81,0.7505188329719319,0.5539358600583091,True
2026-01-24 14:00:00,5544,Serie B,home,home,90,3,90,3,87,1.52,0.6114080600540724,0.6585824796153043,True
2026-01-24 14:00:00,3860,Serie A,home,home,82,2,82,2,80,1.63,0.689878910777501,0.6150206978119456,True
2026-01-24 14:30:00,3505,Bundesliga,away,home,5,36,36,5,31,3.26,0.5228471752605,0.3068856351404828,False
2026-01-24 14:30:00,3503,Bundesliga,away,away,14,59,59,14,45,2.27,0.506319213636796,0.43963204292832503,True
2026-01-24 14:30:00,3504,Bundesliga,away,away,10,132,132,10,122,1.73,0.7457198487635035,0.5769230769230769,True
2026-01-24 14:30:00,3506,Bundesliga,home,home,80,7,80,7,73,1.63,0.6496391216517727,0.6144269091716742,True
2026-01-24 14:30:00,3507,Bundesliga,home,away,121,6,121,6,115,1.16,0.875857479282517,0.8647732089868588,False
2026-01-24 15:00:00,5135,Jupiler Pro League,away,away,1,105,105,1,104,2.6,0.6613697175456897,0.3839448694546424,True
2026-01-24 15:00:00,2805,Premier League,away,home,12,15,15,12,3,2.89,0.5367076057470749,0.3463497453310696,False
2026-01-24 15:00:00,2806,Premier League,home,home,103,11,103,11,92,1.39,0.8299694943827689,0.7205779366776013,True
2026-01-24 15:15:00,3164,La Liga,away,home,1,76,76,1,75,3.27,0.5791492430055915,0.30625,False
2026-01-24 15:30:00,5944,Primeira Liga,home,home,24,2,24,2,22,3.06,0.5291217830297092,0.3268219383921863,True
2026-01-24 15:30:00,4781,Eredivisie,home,home,106,2,106,2,104,1.42,0.7539722033626679,0.7055094863890938,True
2026-01-24 16:00:00,4192,Ligue 1,home,away,61,13,61,13,48,1.85,0.5688113273049384,0.539701816903434,False
2026-01-24 17:00:00,3861,Serie A,home,away,35,1,35,1,34,2.0,0.5544925238611174,0.5011933174224343,False
2026-01-24 17:15:00,5136,Jupiler Pro League,home,home,109,7,109,7,102,1.52,0.6888948065724674,0.6590181430096052,True
2026-01-24 17:30:00,2807,Premier League,away,home,3,141,141,3,138,1.96,0.6362190301846193,0.509891622226045,False
2026-01-24 17:30:00,3165,La Liga,away,home,10,62,62,10,52,2.87,0.6250483280389696,0.3486100676183321,False
2026-01-24 17:30:00,3508,Bundesliga,away,away,11,123,123,11,112,2.43,0.7183308350258466,0.41212601545472566,True
2026-01-24 17:45:00,4782,Eredivisie,home,home,85,5,85,5,80,1.54,0.5971679806915847,0.6496580746975277,True
2026-01-24 18:00:00,5945,Primeira Liga,away,away,4,141,141,4,137,1.4,0.8599386301522549,0.7155356795644564,True
2026-01-24 18:30:00,5548,Serie B,away,home,11,42,42,11,31,3.85,0.5386216404340913,0.25994236311239194,False
2026-01-24 20:00:00,3166,La Liga,away,away,42,125,125,42,83,1.93,0.572000831465365,0.5190138736400838,True
2026-01-24 20:05:00,4194,Ligue 1,away,home,29,85,85,29,56,3.29,0.5694509833332465,0.30376855728968405,False
2026-01-24 20:30:00,5947,Primeira Liga,home,home,15,2,15,2,13,2.48,0.4705853805089394,0.40293767368003175,True
2026-01-25 11:15:00,4785,Eredivisie,away,away,17,101,101,17,84,2.05,0.6088018068849786,0.4866595517609392,True
2026-01-25 11:30:00,3863,Serie A,home,home,20,17,20,17,3,2.16,0.5372261778487579,0.46281601771544567,True
2026-01-25 12:30:00,5138,Jupiler Pro League,home,away,21,16,21,16,5,2.96,0.45487786330991625,0.33788604627458974,False
2026-01-25 13:00:00,3167,La Liga,home,home,112,1,112,1,111,1.4,0.7581200209469984,0.7137192704203014,True
2026-01-25 13:30:00,4786,Eredivisie,home,away,92,6,92,6,86,1.63,0.5803068485155759,0.6143667296786389,False
2026-01-25 14:00:00,2809,Premier League,away,away,38,75,75,38,37,3.58,0.6165981348327185,0.2795282845034089,True
2026-01-25 14:00:00,3864,Serie A,away,home,11,83,83,11,72,2.54,0.5999994622512705,0.393939393939394,False
2026-01-25 14:00:00,3865,Serie A,home,home,105,12,105,12,93,1.49,0.6623884906682693,0.6728971962616822,True
2026-01-25 14:00:00,2810,Premier League,away,away,15,105,105,15,90,2.3,0.5991435237112286,0.43397654180855094,True
2026-01-25 14:00:00,2808,Premier League,home,away,76,4,76,4,72,1.9,0.5935601257638146,0.5263157894736842,False
2026-01-25 14:00:00,4195,Ligue 1,away,away,14,71,71,14,57,2.53,0.5969004714838279,0.39471577261809454,True
2026-01-25 14:00:00,5549,Serie B,away,home,4,9,9,4,5,4.61,0.5017787231004238,0.21699819168173598,False
2026-01-25 14:30:00,3509,Bundesliga,away,away,2,104,104,2,102,2.27,0.6617592913890821,0.43963204292832503,True
2026-01-25 15:15:00,3168,La Liga,home,home,121,4,121,4,117,1.17,0.8668491550723431,0.8551239929789819,True
2026-01-25 15:30:00,5948,Primeira Liga,away,home,13,53,53,13,40,4.03,0.5880620211360792,0.24786635191574358,False
2026-01-25 15:45:00,4787,Eredivisie,away,away,9,36,36,9,27,3.77,0.49245781369480846,0.2650334075723831,True
2026-01-25 15:45:00,4788,Eredivisie,home,home,102,15,102,15,87,1.29,0.7582616736077146,0.7780921584478576,True
2026-01-25 16:15:00,4198,Ligue 1,away,away,13,18,18,13,5,2.78,0.5198915730949192,0.3601291497640533,True
2026-01-25 16:15:00,4197,Ligue 1,away,away,3,132,132,3,129,1.81,0.7281839132133626,0.5539358600583091,True
2026-01-25 16:30:00,2811,Premier League,home,away,109,31,109,31,78,1.61,0.7270605917849761,0.6226312939902545,False
2026-01-25 16:30:00,3510,Bundesliga,home,home,39,2,39,2,37,2.06,0.5940420671231779,0.4850444624090542,True
2026-01-25 17:00:00,3866,Serie A,away,home,50,66,66,50,16,4.76,0.5691841227344344,0.21011470281543274,False
2026-01-25 17:30:00,3169,La Liga,away,home,2,74,74,2,72,3.61,0.6347759609315793,0.27687804878048783,False
2026-01-25 18:00:00,5950,Primeira Liga,home,home,116,1,116,1,115,1.25,0.8527894026882813,0.8012162051113485,True
2026-01-25 18:00:00,5949,Primeira Liga,home,home,71,11,71,11,60,1.66,0.6461818764418521,0.6038755619308649,True
2026-01-25 19:45:00,4199,Ligue 1,home,away,59,17,59,17,42,2.59,0.5706265129823431,0.3856360316494218,False
2026-01-25 20:00:00,3170,La Liga,away,home,5,69,69,5,64,2.92,0.7087100623063176,0.34285714285714286,False
2026-01-25 20:30:00,5951,Primeira Liga,home,home,94,4,94,4,90,1.53,0.6535727503670336,0.6543619089837492,True
2026-01-26 19:45:00,3868,Serie A,away,away,7,79,79,7,72,2.74,0.6037454381815732,0.36476548455630003,True
2026-01-26 20:15:00,5953,Primeira Liga,home,home,113,19,113,19,94,1.45,0.7931846063846731,0.6918595241948534,True
2026-01-27 19:30:00,3511,Bundesliga,away,away,3,107,107,3,104,2.03,0.6409396347676306,0.49369318080734403,True
2026-01-30 19:30:00,3513,Bundesliga,away,home,14,15,15,14,1,3.72,0.481108952473255,0.26911203922280735,False
2026-01-30 19:30:00,5551,Serie B,away,away,5,112,112,5,107,2.02,0.6724471627193325,0.496038580778505,True
2026-01-30 19:45:00,3869,Serie A,home,home,40,22,40,22,18,2.32,0.5775552180780639,0.43052912066996574,True
2026-01-30 19:45:00,4200,Ligue 1,home,home,111,6,111,6,105,1.54,0.7295573557837532,0.6505067104902768,True
2026-01-30 20:00:00,3172,La Liga,home,away,48,16,48,16,32,2.06,0.5882998910150149,0.48517520215633425,False
2026-01-30 20:45:00,5954,Primeira Liga,away,home,15,24,24,15,9,4.8,0.4737319375811273,0.20850409836065575,False
2026-01-31 13:00:00,3173,La Liga,away,home,3,88,88,3,85,2.86,0.5948096803498456,0.34912718204488774,False
2026-01-31 14:00:00,5552,Serie B,away,home,14,38,38,14,24,4.04,0.5609432963308978,0.2476909325652994,False
2026-01-31 14:00:00,5555,Serie B,home,home,108,15,108,15,93,1.45,0.6174758058707642,0.6880733944954128,True
2026-01-31 14:00:00,5556,Serie B,away,home,14,95,95,14,81,2.44,0.5754455663667777,0.41002004008016035,False
2026-01-31 14:00:00,3870,Serie A,away,away,10,77,77,10,67,2.64,0.5941306553132061,0.3788187372708758,True
2026-01-31 14:30:00,3518,Bundesliga,away,away,5,81,81,5,76,2.27,0.5924838839221611,0.44113461720899344,True
2026-01-31 14:30:00,3517,Bundesliga,home,home,50,5,50,5,45,2.12,0.6119128453752577,0.4713975380159305,True
2026-01-31 14:30:00,3515,Bundesliga,home,away,88,5,88,5,83,1.65,0.6659816666178145,0.6067809651932196,False
2026-01-31 14:30:00,3514,Bundesliga,home,home,69,9,69,9,60,2.01,0.6365265635862796,0.49799419006778256,True
2026-01-31 15:00:00,5144,Jupiler Pro League,away,away,3,38,38,3,35,4.08,0.5475518255301508,0.24530093032086575,True
2026-01-31 15:00:00,2815,Premier League,away,away,11,95,95,11,84,2.47,0.7201387220787686,0.4041204437400951,True
2026-01-31 15:00:00,2814,Premier League,away,away,8,125,125,8,117,1.62,0.7328661521029742,0.6175562417291575,True
2026-01-31 15:30:00,5955,Primeira Liga,away,away,3,84,84,3,81,3.64,0.6159788985585923,0.27439024390243905,True
2026-01-31 15:30:00,4790,Eredivisie,away,away,35,39,39,35,4,3.92,0.5319090414199041,0.25477707006369427,True
2026-01-31 17:00:00,3871,Serie A,home,home,73,10,73,10,63,2.12,0.7479833523418115,0.4713975380159305,True
2026-01-31 17:15:00,5146,Jupiler Pro League,away,away,10,14,14,10,4,2.97,0.46795825314766093,0.33653846153846156,True
2026-01-31 17:30:00,2816,Premier League,home,home,79,3,79,3,76,1.66,0.7227050568738899,0.6018171661844011,True
2026-01-31 17:45:00,4791,Eredivisie,home,home,39,2,39,2,37,2.5,0.5429249418198603,0.39988968560397137,True
2026-01-31 18:00:00,5956,Primeira Liga,away,away,10,18,18,10,8,2.81,0.4661160513236573,0.3553854565336249,True
2026-01-31 18:00:00,4202,Ligue 1,home,home,77,3,77,3,74,2.0,0.6824641469462884,0.5005950559352579,True
2026-01-31 18:30:00,5559,Serie B,away,home,14,21,21,14,7,3.95,0.5434012856604897,0.25289158988433635,False
2026-01-31 19:45:00,5147,Jupiler Pro League,home,away,70,12,70,12,58,2.52,0.5725318577335071,0.3970777825526429,False
2026-01-31 19:45:00,3872,Serie A,home,home,50,2,50,2,48,2.29,0.6209924072762448,0.43668122270742354,True
2026-01-31 20:00:00,2817,Premier League,home,home,51,38,51,38,13,1.82,0.5482116140549991,0.5490012957333573,True
2026-01-31 20:00:00,4792,Eredivisie,away,home,22,23,23,22,1,3.07,0.4527779923654144,0.32611264277274515,False
2026-01-31 20:00:00,3176,La Liga,away,away,9,147,147,9,138,1.38,0.8292739629444308,0.7250755287009063,True
2026-01-31 20:05:00,4203,Ligue 1,away,home,6,68,68,6,62,3.69,0.5659900485293794,0.2708333333333333,False
2026-02-01 11:30:00,3873,Serie A,home,home,25,21,25,21,4,2.33,0.5533380461171782,0.429554841670491,True
2026-02-01 12:30:00,5148,Jupiler Pro League,away,home,11,105,105,11,94,2.32,0.6482225297008268,0.43040554310169143,False
2026-02-01 13:00:00,3177,La Liga,home,home,123,6,123,6,117,1.26,0.8175449227382735,0.7913043478260869,True
2026-02-01 13:30:00,4794,Eredivisie,home,home,100,32,100,32,68,1.7,0.7067812765651318,0.5878712871287128,True
2026-02-01 13:30:00,4795,Eredivisie,away,home,5,77,77,5,72,3.51,0.6283890719244165,0.28526829268292686,False
2026-02-01 14:00:00,2818,Premier League,home,home,54,11,54,11,43,1.62,0.5192516071433899,0.6179775280898876,True
2026-02-01 14:00:00,2820,Premier League,home,away,55,4,55,4,51,2.32,0.6774618051436571,0.43029595015576316,False
2026-02-01 14:00:00,4204,Ligue 1,home,home,52,20,52,20,32,2.16,0.5305046904020846,0.46400294605045117,True
2026-02-01 14:30:00,3520,Bundesliga,home,home,57,15,57,15,42,1.73,0.5653331581674603,0.5772208925805997,True
2026-02-01 15:00:00,5149,Jupiler Pro League,away,away,12,104,104,12,92,2.18,0.6247630498645749,0.45945945945945943,True
2026-02-01 15:15:00,3178,La Liga,home,home,60,3,60,3,57,1.97,0.5931500041198158,0.5078597339782346,True
2026-02-01 15:30:00,5959,Primeira Liga,away,home,8,11,11,8,3,2.87,0.5115596143291654,0.34831460674157305,False
2026-02-01 16:15:00,4205,Ligue 1,home,home,56,2,56,2,54,2.32,0.5858021940264053,0.43029595015576316,True
2026-02-01 16:15:00,5562,Serie B,away,away,5,123,123,5,118,1.84,0.5537972404044315,0.5420741468672235,True
2026-02-01 16:30:00,3521,Bundesliga,home,home,128,1,128,1,127,1.34,0.8405899364445694,0.7436069986541051,True
2026-02-01 17:00:00,3875,Serie A,away,away,5,151,151,5,146,1.34,0.8073554123378616,0.7480872768489657,True
2026-02-01 17:30:00,5150,Jupiler Pro League,home,home,63,47,63,47,16,2.3,0.5664214147341058,0.43571723852831745,True
2026-02-01 18:00:00,5960,Primeira Liga,home,home,122,9,122,9,113,1.21,0.8664520954082078,0.8292682926829268,True
2026-02-01 19:45:00,3876,Serie A,away,away,6,151,151,6,145,1.47,0.741277104140242,0.6803939122649956,True
2026-02-01 19:45:00,4208,Ligue 1,away,away,19,137,137,19,118,1.66,0.7301257259652454,0.6013630896699185,True
2026-02-02 18:45:00,5962,Primeira Liga,away,away,2,147,147,2,145,1.44,0.8522844735229094,0.6956875508543532,True
2026-02-02 19:45:00,3877,Serie A,away,home,1,108,108,1,107,2.11,0.7199107838055732,0.47459604709542835,False
2026-02-02 20:00:00,2822,Premier League,home,home,67,10,67,10,57,1.89,0.6714088856006325,0.5281969817315331,True
2026-02-02 20:00:00,3181,La Liga,away,home,17,22,22,17,5,3.04,0.492121661648221,0.32886723507917176,False
2026-02-02 20:45:00,5964,Primeira Liga,away,home,5,153,153,5,148,1.34,0.8804138181609577,0.7464931229662848,False
2026-02-03 19:45:00,3878,Serie A,away,away,4,114,114,4,110,2.67,0.7140040096645852,0.3747394747811588,True
2026-02-06 19:00:00,4798,Eredivisie,away,away,21,78,78,21,57,4.46,0.6355907783416057,0.2240269412602811,True
2026-02-06 19:30:00,5563,Serie B,home,home,72,10,72,10,62,1.95,0.6332819969236303,0.5115940521992305,True
2026-02-06 19:45:00,5153,Jupiler Pro League,away,away,5,75,75,5,70,2.76,0.6405973276500634,0.3624424356131673,True
2026-02-06 20:00:00,3182,La Liga,home,away,52,1,52,1,51,2.02,0.5782514647965152,0.4959022086400889,False
2026-02-07 12:30:00,2824,Premier League,home,home,100,4,100,4,96,1.68,0.6805443540742683,0.5954453652761335,True
2026-02-07 14:00:00,5569,Serie B,away,home,10,12,12,10,2,4.11,0.5056614545785968,0.24307518371961562,False
2026-02-07 14:00:00,5565,Serie B,away,away,38,59,59,38,21,2.07,0.4851777769109846,0.4830216088614491,True
2026-02-07 14:00:00,5564,Serie B,home,home,63,12,63,12,51,1.83,0.6488672640448155,0.5474785570898474,True
2026-02-07 14:00:00,5570,Serie B,home,away,66,20,66,20,46,1.91,0.5594079336199659,0.5241315708576698,False
2026-02-07 14:30:00,3523,Bundesliga,away,away,5,145,145,5,140,1.76,0.8101718414674932,0.5692192187805826,True
2026-02-07 14:30:00,3525,Bundesliga,away,away,11,100,100,11,89,2.52,0.6328108444016252,0.39697542533081287,True
2026-02-07 14:30:00,3526,Bundesliga,home,home,18,12,18,12,6,2.05,0.49750164150492526,0.4866595517609392,True
2026-02-07 14:30:00,3527,Bundesliga,away,home,2,132,132,2,130,1.82,0.7880578539194587,0.5496094879953717,False
2026-02-07 14:30:00,3524,Bundesliga,home,home,60,3,60,3,57,2.16,0.5956077452769287,0.46400294605045117,True
2026-02-07 15:00:00,2825,Premier League,away,away,5,137,137,5,132,1.69,0.8070658602499763,0.5902192242833053,True
2026-02-07 15:00:00,5154,Jupiler Pro League,home,home,44,25,44,25,19,2.29,0.5794600690926045,0.4359404280501035,True
2026-02-07 15:00:00,2826,Premier League,away,away,8,43,43,8,35,2.32,0.5314581586049527,0.43088803088803085,True
