w_inj,w_poss,w_xgr,w_elo_weak,odds_min,gap_min,N_all,N_F1,N_F2,WR_all_%,F1_ROI_%,F2_ROI_%,KellyF2_%,MaxDD_F2_%,Avg_ROI_%
7,5,3,15,2.1,110,62,18,18,58.1,38.8,36.4,34.8,18.1,37.6
5,0,5,8,2.1,110,49,12,14,55.1,29.8,45.0,42.8,14.7,37.4
5,0,3,8,2.1,110,48,12,14,56.2,29.8,45.0,42.8,14.7,37.4
3,7,0,12,2.1,110,54,14,17,57.4,43.1,31.8,29.7,18.1,37.4
3,7,0,10,2.1,110,54,14,17,57.4,43.1,31.8,29.7,18.1,37.4
5,0,0,8,2.1,110,46,12,14,56.5,29.8,45.0,42.8,14.7,37.4
0,7,0,15,2.2,110,30,10,9,60.0,44.3,30.6,28.0,11.5,37.4
5,10,8,15,2.1,110,70,21,20,57.1,51.1,23.8,21.4,20.5,37.4
0,7,0,8,2.2,110,26,8,9,61.5,44.1,30.6,28.0,11.5,37.3
7,0,8,10,2.1,110,54,16,15,55.6,24.9,49.7,48.3,14.7,37.3
0,7,5,8,2.1,110,55,15,16,54.5,48.2,26.2,24.5,18.1,37.2
0,7,3,8,2.1,110,54,15,16,55.6,48.2,26.2,24.5,18.1,37.2
7,10,8,8,2.1,110,65,19,20,56.9,51.7,22.8,20.9,24.5,37.2
0,7,8,8,2.1,110,55,15,16,54.5,48.2,26.2,24.5,18.1,37.2
5,10,8,15,2.0,110,86,21,25,53.5,51.1,23.2,20.9,20.6,37.1
5,3,3,15,2.1,110,57,16,17,56.1,42.4,31.8,29.7,18.1,37.1
3,5,3,15,2.1,110,57,16,17,56.1,42.4,31.8,29.7,18.1,37.1
3,3,5,15,2.1,110,58,16,17,55.2,42.4,31.8,29.7,18.1,37.1
7,10,5,8,2.0,110,78,19,25,53.8,51.7,22.4,20.7,24.6,37.1
7,10,0,8,2.0,110,75,19,25,54.7,51.7,22.4,20.7,24.6,37.1
5,0,8,12,2.1,110,54,16,15,55.6,24.9,49.3,47.9,14.7,37.1
5,7,8,15,2.1,110,67,19,19,56.7,43.8,30.3,27.8,17.2,37.1
5,5,0,15,2.1,110,56,16,17,57.1,42.4,31.8,29.7,18.1,37.1
5,3,0,15,2.1,110,55,16,17,56.4,42.4,31.8,29.7,18.1,37.1
7,10,3,8,2.0,110,77,19,25,54.5,51.7,22.4,20.7,24.6,37.1
0,3,8,15,2.2,110,31,10,9,64.5,42.8,31.1,27.7,15.1,37.0
3,5,0,15,2.2,110,30,9,10,60.0,34.2,39.5,36.6,11.5,36.9
7,10,0,15,2.1,110,66,21,20,57.6,51.1,22.8,20.9,24.5,36.9
7,10,3,15,2.1,110,68,21,20,57.4,51.1,22.8,20.9,24.5,36.9
7,10,5,15,2.1,110,69,21,20,56.5,51.1,22.8,20.9,24.5,36.9
3,3,3,15,2.2,110,31,9,10,61.3,34.2,39.5,36.6,11.5,36.9
3,3,0,15,2.2,110,30,9,10,60.0,34.2,39.5,36.6,11.5,36.9
10,7,5,8,2.1,110,64,20,19,56.2,44.2,29.2,27.3,18.1,36.7
3,3,0,8,2.1,110,48,11,17,56.2,41.6,31.8,29.7,18.1,36.7
7,10,3,10,2.1,110,65,20,19,58.5,44.2,29.2,27.5,21.4,36.7
10,7,8,8,2.1,110,64,20,19,56.2,44.2,29.2,27.3,18.1,36.7
3,5,0,8,2.1,110,48,11,17,56.2,41.6,31.8,29.7,18.1,36.7
7,10,0,12,2.1,110,63,20,19,58.7,44.2,29.2,27.5,21.4,36.7
10,7,3,8,2.1,110,63,20,19,57.1,44.2,29.2,27.3,18.1,36.7
7,10,0,10,2.1,110,63,20,19,58.7,44.2,29.2,27.5,21.4,36.7
3,0,5,12,2.1,110,48,12,14,56.2,29.8,43.6,41.3,14.7,36.7
0,5,5,15,2.2,110,31,10,9,61.3,42.8,30.6,28.0,11.5,36.7
3,0,0,12,2.1,110,45,12,14,57.8,29.8,43.6,41.3,14.7,36.7
3,0,3,12,2.1,110,47,12,14,57.4,29.8,43.6,41.3,14.7,36.7
0,5,3,15,2.2,110,31,10,9,61.3,42.8,30.6,28.0,11.5,36.7
3,3,3,8,2.1,110,50,11,17,56.0,41.6,31.8,29.7,18.1,36.7
0,7,8,8,2.0,110,68,15,21,51.5,48.2,25.0,23.1,21.5,36.6
7,3,8,15,2.1,110,65,18,20,56.9,38.8,34.5,32.5,17.2,36.6
7,10,8,15,2.0,110,88,21,27,53.4,51.1,22.0,20.2,23.7,36.6
0,7,5,8,2.0,110,68,15,21,51.5,48.2,25.0,23.1,21.5,36.6
7,5,8,15,2.1,110,66,18,20,57.6,38.8,34.5,32.5,17.2,36.6
7,3,3,8,2.1,110,54,13,18,57.4,36.8,36.4,34.8,18.1,36.6
0,5,0,15,2.1,110,52,14,16,55.8,47.0,26.2,24.5,18.1,36.6
7,5,0,8,2.1,110,52,13,18,57.7,36.8,36.4,34.8,18.1,36.6
10,3,8,15,2.2,110,39,12,12,64.1,37.3,35.8,32.0,14.2,36.6
0,7,8,15,2.1,110,62,17,18,54.8,47.8,25.3,23.2,17.2,36.6
0,7,3,8,2.0,110,67,15,21,52.2,48.2,25.0,23.1,21.5,36.6
7,3,0,8,2.1,110,52,13,18,57.7,36.8,36.4,34.8,18.1,36.6
5,7,5,8,2.0,110,72,17,22,52.8,43.7,29.3,27.0,21.5,36.5
7,7,5,15,2.1,110,66,19,19,56.1,43.8,29.2,27.4,21.4,36.5
7,7,3,15,2.1,110,65,19,19,56.9,43.8,29.2,27.4,21.4,36.5
5,7,8,8,2.0,110,72,17,22,52.8,43.7,29.3,27.0,21.5,36.5
10,10,5,15,2.6,90,26,4,13,34.6,44.5,28.5,25.7,11.5,36.5
5,7,3,8,2.0,110,71,17,22,53.5,43.7,29.3,27.0,21.5,36.5
0,5,3,8,2.2,110,27,8,9,63.0,42.3,30.6,28.0,11.5,36.4
0,5,5,8,2.2,110,27,8,9,63.0,42.3,30.6,28.0,11.5,36.4
0,5,8,8,2.2,110,27,8,9,63.0,42.3,30.6,28.0,11.5,36.4
3,10,3,8,2.1,110,58,15,18,56.9,48.2,24.4,22.3,21.4,36.3
3,3,8,15,2.1,110,61,16,19,55.7,42.4,30.3,27.8,17.2,36.3
3,10,0,8,2.1,110,56,15,18,57.1,48.2,24.4,22.3,21.4,36.3
3,5,8,15,2.1,110,61,16,19,55.7,42.4,30.3,27.8,17.2,36.3
3,10,5,8,2.1,110,59,15,18,55.9,48.2,24.4,22.3,21.4,36.3
10,7,8,15,2.1,110,72,22,21,56.9,44.2,28.1,25.8,17.2,36.2
3,7,0,10,2.0,110,68,14,22,52.9,43.1,29.3,27.0,21.5,36.2
3,7,0,12,2.0,110,68,14,22,52.9,43.1,29.3,27.0,21.5,36.2
7,7,3,10,2.2,110,34,12,10,64.7,32.8,39.5,36.6,11.5,36.1
7,7,8,12,2.2,110,35,12,10,65.7,32.8,39.5,36.6,11.5,36.1
5,7,5,12,2.2,110,34,12,10,64.7,32.8,39.5,36.6,11.5,36.1
3,7,3,15,2.1,110,61,17,18,55.7,47.8,24.4,22.2,21.4,36.1
3,0,0,8,2.1,110,42,10,13,57.1,33.8,38.5,35.5,14.7,36.1
3,0,3,8,2.1,110,44,10,13,56.8,33.8,38.5,35.5,14.7,36.1
7,7,3,12,2.2,110,35,12,10,65.7,32.8,39.5,36.6,11.5,36.1
7,7,5,12,2.1,110,63,18,18,57.1,35.7,36.4,34.8,18.1,36.1
7,7,5,10,2.2,110,34,12,10,64.7,32.8,39.5,36.6,11.5,36.1
3,7,5,15,2.1,110,62,17,18,54.8,47.8,24.4,22.2,21.4,36.1
7,7,3,10,2.1,110,61,18,18,57.4,35.7,36.4,34.8,18.1,36.1
3,0,5,8,2.1,110,45,10,13,55.6,33.8,38.5,35.5,14.7,36.1
5,7,8,10,2.2,110,34,12,10,64.7,32.8,39.5,36.6,11.5,36.1
10,5,0,15,2.1,110,62,19,19,58.1,43.1,29.2,27.3,18.1,36.1
5,7,3,12,2.2,110,34,12,10,64.7,32.8,39.5,36.6,11.5,36.1
5,7,5,10,2.2,110,34,12,10,64.7,32.8,39.5,36.6,11.5,36.1
7,7,3,12,2.1,110,62,18,18,58.1,35.7,36.4,34.8,18.1,36.1
7,7,5,10,2.1,110,62,18,18,56.5,35.7,36.4,34.8,18.1,36.1
5,7,8,12,2.2,110,34,12,10,64.7,32.8,39.5,36.6,11.5,36.1
7,7,5,12,2.2,110,35,12,10,65.7,32.8,39.5,36.6,11.5,36.1
7,7,8,10,2.2,110,34,12,10,64.7,32.8,39.5,36.6,11.5,36.1
5,7,3,10,2.2,110,34,12,10,64.7,32.8,39.5,36.6,11.5,36.1
5,7,8,15,2.0,110,83,19,24,53.0,43.8,28.3,25.8,20.6,36.1
0,7,8,15,2.0,110,78,17,23,51.3,47.8,24.3,22.2,20.6,36.1
5,0,5,10,2.1,110,51,14,14,54.9,27.0,45.0,42.8,14.7,36.0
3,0,8,10,2.2,110,26,9,8,65.4,26.4,45.6,42.3,11.5,36.0
5,0,3,10,2.1,110,50,14,14,56.0,27.0,45.0,42.8,14.7,36.0
5,0,0,10,2.1,110,48,14,14,56.2,27.0,45.0,42.8,14.7,36.0
3,0,8,12,2.2,110,26,9,8,65.4,26.4,45.6,42.3,11.5,36.0
0,5,0,15,2.0,110,68,14,21,51.5,47.0,25.0,23.1,21.5,36.0
10,7,0,15,2.2,110,37,13,11,62.2,45.2,26.8,23.7,14.2,36.0
10,7,0,8,2.2,110,32,11,11,62.5,45.3,26.8,23.7,14.2,36.0
5,0,8,8,2.1,110,51,14,14,54.9,27.0,45.0,42.8,14.7,36.0
3,10,5,8,2.0,110,72,15,23,52.8,48.2,23.7,21.5,21.5,35.9
3,10,3,8,2.0,110,71,15,23,53.5,48.2,23.7,21.5,21.5,35.9
3,10,0,8,2.0,110,69,15,23,53.6,48.2,23.7,21.5,21.5,35.9
3,7,5,15,2.0,110,78,17,23,51.3,47.8,23.7,21.3,24.7,35.8
3,5,3,15,2.0,110,73,16,22,52.1,42.4,29.3,27.0,21.5,35.8
3,7,3,15,2.0,110,77,17,23,51.9,47.8,23.7,21.3,24.7,35.8
5,3,3,15,2.0,110,73,16,22,52.1,42.4,29.3,27.0,21.5,35.8
3,10,8,15,2.1,110,66,17,20,56.1,47.8,23.8,21.4,20.5,35.8
3,3,5,15,2.0,110,74,16,22,51.4,42.4,29.3,27.0,21.5,35.8
5,3,0,15,2.0,110,71,16,22,52.1,42.4,29.3,27.0,21.5,35.8
5,5,0,15,2.0,110,72,16,22,52.8,42.4,29.3,27.0,21.5,35.8
7,7,5,8,2.0,110,74,17,24,52.7,43.7,27.5,25.8,21.5,35.6
7,7,8,8,2.0,110,74,17,24,52.7,43.7,27.5,25.8,21.5,35.6
7,7,3,8,2.0,110,73,17,24,53.4,43.7,27.5,25.8,21.5,35.6
3,3,0,8,2.0,110,61,11,22,52.5,41.6,29.3,27.0,21.5,35.5
3,3,3,8,2.0,110,63,11,22,52.4,41.6,29.3,27.0,21.5,35.5
3,5,0,8,2.0,110,61,11,22,52.5,41.6,29.3,27.0,21.5,35.5
3,10,8,15,2.0,110,82,17,25,52.4,47.8,23.2,20.9,20.6,35.5
3,3,8,15,2.0,110,77,16,24,51.9,42.4,28.3,25.8,20.6,35.4
10,5,8,8,2.2,110,33,11,11,63.6,43.9,26.8,23.7,14.2,35.4
3,7,3,10,2.1,110,58,16,17,56.9,38.9,31.8,29.7,18.1,35.4
10,5,5,8,2.2,110,33,11,11,63.6,43.9,26.8,23.7,14.2,35.4
5,7,0,12,2.1,110,56,16,17,57.1,38.9,31.8,29.7,18.1,35.4
3,7,3,12,2.1,110,58,16,17,56.9,38.9,31.8,29.7,18.1,35.4
3,7,5,10,2.1,110,59,16,17,55.9,38.9,31.8,29.7,18.1,35.4
3,5,8,15,2.0,110,77,16,24,51.9,42.4,28.3,25.8,20.6,35.4
5,7,0,10,2.1,110,56,16,17,57.1,38.9,31.8,29.7,18.1,35.4
10,5,3,15,2.2,110,38,13,11,63.2,44.1,26.8,23.7,14.2,35.4
3,7,5,12,2.1,110,59,16,17,55.9,38.9,31.8,29.7,18.1,35.4
10,5,3,8,2.2,110,33,11,11,63.6,43.9,26.8,23.7,14.2,35.4
10,5,5,15,2.2,110,38,13,11,63.2,44.1,26.8,23.7,14.2,35.4
3,3,0,8,2.2,110,26,7,10,61.5,31.1,39.5,36.6,11.5,35.3
3,0,8,12,2.1,110,50,14,14,56.0,27.0,43.6,41.3,14.7,35.3
7,7,8,15,2.0,110,85,19,26,52.9,43.8,26.7,24.8,20.6,35.3
3,3,3,8,2.2,110,27,7,10,63.0,31.1,39.5,36.6,11.5,35.3
5,5,3,15,2.1,110,60,18,17,56.7,38.8,31.8,29.7,18.1,35.3
3,5,0,8,2.2,110,26,7,10,61.5,31.1,39.5,36.6,11.5,35.3
5,3,5,15,2.1,110,60,18,17,55.0,38.8,31.8,29.7,18.1,35.3
5,10,8,8,2.0,110,77,19,24,53.2,51.7,18.5,16.3,24.7,35.1
0,10,3,8,2.2,110,31,9,10,64.5,52.6,17.5,14.9,15.1,35.0
0,10,8,8,2.2,110,31,9,10,64.5,52.6,17.5,14.9,15.1,35.0
0,10,5,8,2.2,110,31,9,10,64.5,52.6,17.5,14.9,15.1,35.0
0,10,0,8,2.2,110,30,9,10,63.3,52.6,17.5,14.9,15.1,35.0
7,3,3,15,2.0,110,76,16,24,52.6,42.4,27.5,25.8,21.5,34.9
5,0,3,8,2.2,110,27,8,9,63.0,14.8,55.0,52.6,11.5,34.9
7,0,5,8,2.2,110,27,8,9,63.0,14.8,55.0,52.6,11.5,34.9
7,0,0,8,2.2,110,26,8,9,61.5,14.8,55.0,52.6,11.5,34.9
7,3,0,15,2.0,110,74,16,24,52.7,42.4,27.5,25.8,21.5,34.9
5,0,5,8,2.2,110,27,8,9,63.0,14.8,55.0,52.6,11.5,34.9
5,0,8,10,2.1,110,53,16,14,54.7,24.9,45.0,42.8,14.7,34.9
7,5,0,15,2.0,110,75,16,24,53.3,42.4,27.5,25.8,21.5,34.9
7,0,3,8,2.2,110,27,8,9,63.0,14.8,55.0,52.6,11.5,34.9
5,0,0,8,2.2,110,26,8,9,61.5,14.8,55.0,52.6,11.5,34.9
5,10,0,15,2.0,110,81,21,24,53.1,51.1,18.5,16.3,24.7,34.8
5,10,3,15,2.0,110,83,21,24,53.0,51.1,18.5,16.3,24.7,34.8
7,3,5,8,2.1,110,57,15,18,56.1,33.2,36.4,34.8,18.1,34.8
7,3,8,8,2.1,110,57,15,18,56.1,33.2,36.4,34.8,18.1,34.8
5,10,8,8,2.1,110,64,19,19,56.2,51.7,17.9,15.6,24.5,34.8
7,5,3,8,2.1,110,56,15,18,57.1,33.2,36.4,34.8,18.1,34.8
7,5,5,8,2.1,110,57,15,18,56.1,33.2,36.4,34.8,18.1,34.8
5,10,5,15,2.0,110,84,21,24,52.4,51.1,18.5,16.3,24.7,34.8
7,5,8,8,2.1,110,57,15,18,56.1,33.2,36.4,34.8,18.1,34.8
0,7,0,10,2.1,110,52,14,16,55.8,43.1,26.2,24.5,18.1,34.7
5,3,3,15,2.2,110,33,11,10,60.6,29.8,39.5,36.6,11.5,34.7
0,7,0,12,2.1,110,52,14,16,55.8,43.1,26.2,24.5,18.1,34.7
7,5,0,15,2.2,110,34,11,10,61.8,29.8,39.5,36.6,11.5,34.7
7,10,8,8,2.0,110,79,19,26,53.2,51.7,17.7,15.8,27.7,34.7
10,7,0,12,2.1,110,62,19,19,58.1,40.2,29.2,27.3,18.1,34.7
10,0,5,15,2.2,110,33,11,10,60.6,29.8,39.5,36.6,11.5,34.7
5,3,0,15,2.2,110,32,11,10,59.4,29.8,39.5,36.6,11.5,34.7
10,0,0,15,2.2,110,32,11,10,59.4,29.8,39.5,36.6,11.5,34.7
7,3,3,15,2.2,110,34,11,10,61.8,29.8,39.5,36.6,11.5,34.7
5,5,0,15,2.2,110,33,11,10,60.6,29.8,39.5,36.6,11.5,34.7
10,7,0,10,2.1,110,62,19,19,58.1,40.2,29.2,27.3,18.1,34.7
7,3,0,15,2.2,110,33,11,10,60.6,29.8,39.5,36.6,11.5,34.7
10,0,3,15,2.2,110,33,11,10,60.6,29.8,39.5,36.6,11.5,34.7
5,0,5,12,2.0,110,66,14,20,51.5,27.0,42.2,40.2,21.4,34.6
0,0,3,15,2.2,110,26,9,7,61.5,34.2,35.0,32.2,11.5,34.6
5,0,0,12,2.0,110,63,14,20,52.4,27.0,42.2,40.2,21.4,34.6
0,0,5,15,2.2,110,26,9,7,61.5,34.2,35.0,32.2,11.5,34.6
0,0,0,15,2.2,110,25,9,7,60.0,34.2,35.0,32.2,11.5,34.6
10,5,3,15,2.1,110,66,21,19,57.6,39.9,29.2,27.3,18.1,34.6
5,0,3,12,2.0,110,65,14,20,52.3,27.0,42.2,40.2,21.4,34.6
5,10,0,15,2.1,110,65,21,19,56.9,51.1,17.9,15.6,24.5,34.5
7,5,0,10,2.1,110,54,15,18,57.4,32.5,36.4,34.8,18.1,34.5
7,3,3,12,2.1,110,56,15,18,57.1,32.5,36.4,34.8,18.1,34.5
5,10,3,15,2.1,110,67,21,19,56.7,51.1,17.9,15.6,24.5,34.5
7,3,0,12,2.1,110,54,15,18,57.4,32.5,36.4,34.8,18.1,34.5
7,5,0,12,2.1,110,55,15,18,58.2,32.5,36.4,34.8,18.1,34.5
5,3,8,15,2.1,110,63,18,19,55.6,38.8,30.3,27.8,17.2,34.5
5,10,5,15,2.1,110,68,21,19,55.9,51.1,17.9,15.6,24.5,34.5
5,5,8,15,2.1,110,64,18,19,56.2,38.8,30.3,27.8,17.2,34.5
7,0,5,12,2.2,110,29,10,9,62.1,13.8,55.0,52.6,11.5,34.4
7,0,0,12,2.2,110,28,10,9,60.7,13.8,55.0,52.6,11.5,34.4
7,0,3,10,2.2,110,29,10,9,62.1,13.8,55.0,52.6,11.5,34.4
5,0,0,12,2.2,110,28,10,9,60.7,13.8,55.0,52.6,11.5,34.4
7,10,0,15,2.0,110,83,21,26,53.0,51.1,17.7,15.8,27.7,34.4
5,0,0,10,2.2,110,28,10,9,60.7,13.8,55.0,52.6,11.5,34.4
5,0,3,12,2.2,110,29,10,9,62.1,13.8,55.0,52.6,11.5,34.4
7,10,5,15,2.0,110,86,21,26,52.3,51.1,17.7,15.8,27.7,34.4
7,0,5,10,2.2,110,29,10,9,62.1,13.8,55.0,52.6,11.5,34.4
5,0,5,10,2.2,110,29,10,9,62.1,13.8,55.0,52.6,11.5,34.4
7,0,0,10,2.2,110,28,10,9,60.7,13.8,55.0,52.6,11.5,34.4
5,0,3,10,2.2,110,29,10,9,62.1,13.8,55.0,52.6,11.5,34.4
7,0,3,12,2.2,110,29,10,9,62.1,13.8,55.0,52.6,11.5,34.4
7,10,3,15,2.0,110,85,21,26,52.9,51.1,17.7,15.8,27.7,34.4
5,0,5,12,2.2,110,29,10,9,62.1,13.8,55.0,52.6,11.5,34.4
5,3,3,8,2.1,110,52,13,17,55.8,36.8,31.8,29.7,18.1,34.3
3,5,5,8,2.1,110,53,13,17,54.7,36.8,31.8,29.7,18.1,34.3
5,0,5,8,2.0,110,62,12,19,51.6,29.8,38.7,36.0,21.4,34.3
3,3,5,8,2.1,110,53,13,17,54.7,36.8,31.8,29.7,18.1,34.3
0,10,3,15,2.2,110,34,11,10,61.8,51.2,17.5,14.9,15.1,34.3
3,5,8,8,2.1,110,53,13,17,54.7,36.8,31.8,29.7,18.1,34.3
3,3,8,8,2.1,110,53,13,17,54.7,36.8,31.8,29.7,18.1,34.3
3,5,3,8,2.1,110,52,13,17,55.8,36.8,31.8,29.7,18.1,34.3
5,10,3,10,2.1,110,63,20,18,57.1,44.2,24.4,22.3,21.4,34.3
0,10,0,15,2.2,110,33,11,10,60.6,51.2,17.5,14.9,15.1,34.3
5,0,3,8,2.0,110,61,12,19,52.5,29.8,38.7,36.0,21.4,34.3
0,5,3,15,2.1,110,56,16,16,55.4,42.4,26.2,24.5,18.1,34.3
5,10,0,12,2.1,110,62,20,18,58.1,44.2,24.4,22.3,21.4,34.3
5,5,0,8,2.1,110,51,13,17,56.9,36.8,31.8,29.7,18.1,34.3
0,10,5,15,2.2,110,34,11,10,61.8,51.2,17.5,14.9,15.1,34.3
5,10,0,10,2.1,110,61,20,18,57.4,44.2,24.4,22.3,21.4,34.3
5,0,0,8,2.0,110,59,12,19,52.5,29.8,38.7,36.0,21.4,34.3
5,3,0,8,2.1,110,50,13,17,56.0,36.8,31.8,29.7,18.1,34.3
3,0,8,8,2.1,110,47,12,13,55.3,29.8,38.5,35.5,14.7,34.1
5,7,0,12,2.0,110,70,16,22,52.9,38.9,29.3,27.0,21.5,34.1
3,0,5,10,2.1,110,47,12,13,55.3,29.8,38.5,35.5,14.7,34.1
3,0,0,10,2.1,110,44,12,13,56.8,29.8,38.5,35.5,14.7,34.1
3,7,3,12,2.0,110,72,16,22,52.8,38.9,29.3,27.0,21.5,34.1
3,7,3,10,2.0,110,72,16,22,52.8,38.9,29.3,27.0,21.5,34.1
5,7,5,15,2.1,110,65,19,18,55.4,43.8,24.4,22.2,21.4,34.1
3,7,5,12,2.0,110,73,16,22,52.1,38.9,29.3,27.0,21.5,34.1
3,7,5,10,2.0,110,73,16,22,52.1,38.9,29.3,27.0,21.5,34.1
3,0,3,10,2.1,110,46,12,13,56.5,29.8,38.5,35.5,14.7,34.1
5,7,0,10,2.0,110,70,16,22,52.9,38.9,29.3,27.0,21.5,34.1
5,7,3,15,2.1,110,64,19,18,56.2,43.8,24.4,22.2,21.4,34.1
5,3,5,15,2.0,110,76,18,22,51.3,38.8,29.3,27.0,21.5,34.0
5,5,3,15,2.0,110,76,18,22,52.6,38.8,29.3,27.0,21.5,34.0
7,5,5,15,2.1,110,64,18,19,56.2,38.8,29.2,27.4,21.4,34.0
0,7,0,10,2.0,110,66,14,21,51.5,43.1,25.0,23.1,21.5,34.0
0,7,0,12,2.0,110,66,14,21,51.5,43.1,25.0,23.1,21.5,34.0
10,5,8,15,2.1,110,70,21,21,57.1,39.9,28.1,25.8,17.2,34.0
5,10,0,10,2.0,110,75,20,23,53.3,44.2,23.7,21.5,21.5,33.9
0,7,3,12,2.2,110,30,10,9,63.3,37.3,30.6,28.0,11.5,33.9
3,5,0,10,2.1,110,50,13,17,56.0,36.0,31.8,29.7,18.1,33.9
0,5,0,8,2.1,110,47,11,16,55.3,41.6,26.2,24.5,18.1,33.9
0,7,5,10,2.2,110,30,10,9,63.3,37.3,30.6,28.0,11.5,33.9
10,5,0,8,2.1,110,56,16,19,57.1,38.6,29.2,27.3,18.1,33.9
5,10,3,10,2.0,110,77,20,23,53.2,44.2,23.7,21.5,21.5,33.9
3,3,0,12,2.1,110,50,13,17,56.0,36.0,31.8,29.7,18.1,33.9
0,7,8,12,2.2,110,30,10,9,63.3,37.3,30.6,28.0,11.5,33.9
0,7,5,12,2.2,110,30,10,9,63.3,37.3,30.6,28.0,11.5,33.9
3,3,3,12,2.1,110,52,13,17,55.8,36.0,31.8,29.7,18.1,33.9
5,10,0,12,2.0,110,76,20,23,53.9,44.2,23.7,21.5,21.5,33.9
3,5,0,12,2.1,110,51,13,17,56.9,36.0,31.8,29.7,18.1,33.9
0,7,3,10,2.2,110,30,10,9,63.3,37.3,30.6,28.0,11.5,33.9
0,7,8,10,2.2,110,30,10,9,63.3,37.3,30.6,28.0,11.5,33.9
0,0,3,12,2.1,110,46,12,13,56.5,29.8,37.7,35.9,14.7,33.8
5,7,3,15,2.0,110,80,19,23,52.5,43.8,23.7,21.3,24.7,33.8
0,10,0,8,2.0,110,68,15,22,52.9,48.2,19.3,17.5,21.5,33.8
0,0,0,12,2.1,110,44,12,13,56.8,29.8,37.7,35.9,14.7,33.8
0,10,3,8,2.0,110,70,15,22,52.9,48.2,19.3,17.5,21.5,33.8
0,0,5,12,2.1,110,47,12,13,55.3,29.8,37.7,35.9,14.7,33.8
0,10,5,8,2.0,110,71,15,22,52.1,48.2,19.3,17.5,21.5,33.8
5,7,5,15,2.0,110,81,19,23,51.9,43.8,23.7,21.3,24.7,33.8
3,7,0,10,2.2,110,30,9,10,63.3,28.1,39.5,36.6,11.5,33.8
0,5,8,15,2.1,110,60,16,18,55.0,42.4,25.3,23.2,17.2,33.8
3,7,0,12,2.2,110,30,9,10,63.3,28.1,39.5,36.6,11.5,33.8
5,7,3,10,2.1,110,60,18,17,56.7,35.7,31.8,29.7,18.1,33.7
5,10,0,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
0,5,3,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
5,3,3,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
7,7,5,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
5,7,3,12,2.1,110,60,18,17,56.7,35.7,31.8,29.7,18.1,33.7
0,10,5,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
7,5,3,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
3,7,0,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
7,7,3,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
5,5,0,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
3,0,3,12,2.0,110,61,12,19,52.5,29.8,37.6,34.9,21.4,33.7
0,5,0,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
5,7,0,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
0,5,5,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
7,5,0,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
3,5,3,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
5,7,5,10,2.1,110,61,18,17,55.7,35.7,31.8,29.7,18.1,33.7
5,3,5,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
3,0,0,12,2.0,110,59,12,19,52.5,29.8,37.6,34.9,21.4,33.7
5,5,5,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
0,7,3,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
3,0,0,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
5,7,5,12,2.1,110,61,18,17,55.7,35.7,31.8,29.7,18.1,33.7
7,7,0,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
7,3,5,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
0,10,3,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
0,5,3,15,2.0,110,72,16,21,51.4,42.4,25.0,23.1,21.5,33.7
3,5,0,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
5,7,3,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
3,5,5,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
0,7,0,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
5,7,5,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
5,5,3,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
3,3,5,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
7,5,5,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
0,7,5,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
0,10,0,15,2.6,90,20,4,7,30.0,44.5,22.9,17.7,11.5,33.7
